drug_name,seed,method,n_train,n_test,p_raw,top_genes,raw_x_top_genes,num_factors,test_nll,pit_ks,pi90_coverage,abs_coverage_error,pi90_width,epochs_trained,best_val_loss,stopped_early,cindes_epochs_trained,cindes_best_val_loss,cindes_stopped_early,mdn_components,mdn_best_val_nll,mdn_grid_mass_mean,mdn_grid_mass_min,fit_eval_seconds,y_train_mean,y_train_sd,y_test_mean,y_test_sd,grid_min,grid_max,test_y_outside_grid_count,analysis_id,source,drug_id,analysis_unit,grid_size
Trametinib,12348,pca_gaussian_baseline,750,188,17737,2000,2000,3,2.1106446436865482,0.18424327062959095,0.9361702127659575,0.036170212765957444,7.312515812925279,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0011182499999993212,0.15465194000000002,2.2982233747851732,0.4594738031914894,2.0888240014461807,-11.336464933925866,11.645768813925867,0,GDSC2::1372::Trametinib,GDSC2,1372,source_drug,401
Trametinib,12348,pca_mdn,750,188,17737,2000,2000,3,1.9298758804798126,0.0927149387395182,0.9095744680851063,0.009574468085106314,6.0417586421572285,150,1.9637287552987965,False,150,1.9637287552987965,False,3,1.9637287552987965,0.9999940029647824,0.9999031599469036,1.9362052499999987,0.15465194000000002,2.2982233747851732,0.4594738031914894,2.0888240014461807,-11.336464933925866,11.645768813925867,0,GDSC2::1372::Trametinib,GDSC2,1372,source_drug,401
Trametinib,12349,plugin_pca_cindes,750,188,17737,2000,2000,3,2.06211846946179,0.0871615983105759,0.8723404255319149,0.02765957446808509,6.270912907537425,82,0.6129165887832642,True,82,0.6129165887832642,True,nan,nan,nan,nan,0.603847042,0.12917394,2.300435892364296,0.5611147606382979,2.060860771833651,-11.373005521821481,11.63135340182148,0,GDSC2::1372::Trametinib,GDSC2,1372,source_drug,401
Trametinib,12349,pca_gaussian_baseline,750,188,17737,2000,2000,3,2.1328466331905953,0.1713881876654041,0.9148936170212766,0.014893617021276562,7.26770805801993,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0011194579999997956,0.12917394,2.300435892364296,0.5611147606382979,2.060860771833651,-11.373005521821481,11.63135340182148,0,GDSC2::1372::Trametinib,GDSC2,1372,source_drug,401
Trametinib,12349,pca_mdn,750,188,17737,2000,2000,3,2.0573517099974,0.08721133882546972,0.8776595744680851,0.022340425531914954,6.3637261231199185,61,2.0369232463961477,True,61,2.0369232463961477,True,3,2.0369232463961477,0.9999743501069002,0.9997597935347509,1.2063584590000005,0.12917394,2.300435892364296,0.5611147606382979,2.060860771833651,-11.373005521821481,11.63135340182148,0,GDSC2::1372::Trametinib,GDSC2,1372,source_drug,401
Vorinostat,12345,plugin_pca_cindes,744,187,17737,2000,2000,3,1.1936194339094304,0.06964405148069408,0.8663101604278075,0.033689839572192515,2.5808474353610857,54,0.5693889856338501,True,54,0.5693889856338501,True,nan,nan,nan,nan,0.6144994169999993,1.4892324516129034,1.1068732445114324,1.545492294117647,1.0267635269994544,-4.045133770944259,7.023598674170065,0,GDSC2::1012::Vorinostat,GDSC2,1012,source_drug,401
Vorinostat,12345,pca_gaussian_baseline,744,187,17737,2000,2000,3,1.2288497504744031,0.03608610043100591,0.8983957219251337,0.0016042780748662944,2.7144858350601697,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0011367080000006524,1.4892324516129034,1.1068732445114324,1.545492294117647,1.0267635269994544,-4.045133770944259,7.023598674170065,0,GDSC2::1012::Vorinostat,GDSC2,1012,source_drug,401
Vorinostat,12345,pca_mdn,744,187,17737,2000,2000,3,1.1680047326785996,0.058089165319619385,0.8716577540106952,0.028342245989304793,2.537579026129636,67,1.1532764166143068,True,67,1.1532764166143068,True,3,1.1532764166143068,0.9999981112568104,0.999979305074546,1.0979840000000003,1.4892324516129034,1.1068732445114324,1.545492294117647,1.0267635269994544,-4.045133770944259,7.023598674170065,0,GDSC2::1012::Vorinostat,GDSC2,1012,source_drug,401
Vorinostat,12346,plugin_pca_cindes,744,187,17737,2000,2000,3,1.1271572711284084,0.08030698135805858,0.9251336898395722,0.025133689839572204,2.633805659048431,64,0.5714542269706726,True,64,0.5714542269706726,True,nan,nan,nan,nan,0.521105416000001,1.4789103642473118,1.1049886884959954,1.5865598502673797,1.0315652645140254,-4.046033078232664,7.003853806727289,0,GDSC2::1012::Vorinostat,GDSC2,1012,source_drug,401
Vorinostat,12346,pca_gaussian_baseline,744,187,17737,2000,2000,3,1.1757156297971088,0.07581380217386324,0.9197860962566845,0.019786096256684482,2.749273757532322,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0011054579999978387,1.4789103642473118,1.1049886884959954,1.5865598502673797,1.0315652645140254,-4.046033078232664,7.003853806727289,0,GDSC2::1012::Vorinostat,GDSC2,1012,source_drug,401
Vorinostat,12346,pca_mdn,744,187,17737,2000,2000,3,1.106660513396569,0.10459304681424961,0.9037433155080213,0.0037433155080213165,2.5864698503853574,69,1.0818264730622351,True,69,1.0818264730622351,True,5,1.0818264730622351,0.9999712876599651,0.9997176007207085,1.2800720000000005,1.4789103642473118,1.1049886884959954,1.5865598502673797,1.0315652645140254,-4.046033078232664,7.003853806727289,0,GDSC2::1012::Vorinostat,GDSC2,1012,source_drug,401
Vorinostat,12347,plugin_pca_cindes,744,187,17737,2000,2000,3,1.1527867474649167,0.060396794874232995,0.8823529411764706,0.01764705882352946,2.5004231913118162,103,0.5584709048271179,True,103,0.5584709048271179,True,nan,nan,nan,nan,0.7898515830000008,1.4850521021505376,1.104239330276125,1.5621242727272726,1.0369561490720776,-4.036144549230088,7.006248753531163,0,GDSC2::1012::Vorinostat,GDSC2,1012,source_drug,401
Vorinostat,12347,pca_gaussian_baseline,744,187,17737,2000,2000,3,1.2061972091383948,0.10035338695337548,0.893048128342246,0.006951871657754016,2.7339963286002824,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0010574999999981571,1.4850521021505376,1.104239330276125,1.5621242727272726,1.0369561490720776,-4.036144549230088,7.006248753531163,0,GDSC2::1012::Vorinostat,GDSC2,1012,source_drug,401
Vorinostat,12347,pca_mdn,744,187,17737,2000,2000,3,1.175787804957061,0.049108492110764346,0.8770053475935828,0.022994652406417182,2.544922871503412,74,1.0110689956199677,True,74,1.0110689956199677,True,2,1.0110689956199677,0.999995960411034,0.999841021298963,1.3019558749999973,1.4850521021505376,1.104239330276125,1.5621242727272726,1.0369561490720776,-4.036144549230088,7.006248753531163,0,GDSC2::1012::Vorinostat,GDSC2,1012,source_drug,401
Vorinostat,12348,plugin_pca_cindes,744,187,17737,2000,2000,3,1.1795685539869423,0.05073228107649547,0.893048128342246,0.006951871657754016,2.5966021766893324,53,0.5429101586341858,True,53,0.5429101586341858,True,nan,nan,nan,nan,0.41420204199999944,1.49250452016129,1.083944337945091,1.532474010695187,1.120787648357455,-3.927217169564165,6.912226209886746,0,GDSC2::1012::Vorinostat,GDSC2,1012,source_drug,401
Vorinostat,12348,pca_gaussian_baseline,744,187,17737,2000,2000,3,1.2431008462394126,0.04861514354437973,0.9197860962566845,0.019786096256684482,2.704505323890784,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0011394169999974224,1.49250452016129,1.083944337945091,1.532474010695187,1.120787648357455,-3.927217169564165,6.912226209886746,0,GDSC2::1012::Vorinostat,GDSC2,1012,source_drug,401
Vorinostat,12348,pca_mdn,744,187,17737,2000,2000,3,1.1485694179480725,0.08274098693246484,0.9090909090909091,0.009090909090909038,2.551106520405243,59,1.1047676178721837,True,59,1.1047676178721837,True,2,1.1047676178721837,0.9999957388809141,0.9999527041830505,1.2475906250000008,1.49250452016129,1.083944337945091,1.532474010695187,1.120787648357455,-3.927217169564165,6.912226209886746,0,GDSC2::1012::Vorinostat,GDSC2,1012,source_drug,401
Vorinostat,12349,plugin_pca_cindes,744,187,17737,2000,2000,3,1.2155245312794105,0.10692781089253417,0.8877005347593583,0.012299465240641738,2.6217867059856883,62,0.5507000088691711,True,62,0.5507000088691711,True,nan,nan,nan,nan,0.5718192080000009,1.4849830215053763,1.1026828904518948,1.5623991176470589,1.0435308647122024,-4.0284314307540985,6.99839747376485,0,GDSC2::1012::Vorinostat,GDSC2,1012,source_drug,401
Vorinostat,12349,pca_gaussian_baseline,744,187,17737,2000,2000,3,1.2482814276104932,0.05582824767408101,0.9037433155080213,0.0037433155080213165,2.69873734977276,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0013242079999997713,1.4849830215053763,1.1026828904518948,1.5623991176470589,1.0435308647122024,-4.0284314307540985,6.99839747376485,0,GDSC2::1012::Vorinostat,GDSC2,1012,source_drug,401
