drug_name,method,test_nll_mean,test_nll_se,delta_nll_vs_elasticnet,delta_nll_vs_pca_gaussian,pit_ks_mean,pi90_coverage_mean,abs_coverage_error,pi90_width_mean,reps
I-CBP112,ElasticNet Gaussian,0.9305530257145312,0.023236445586015644,0.0,-0.015375787953347708,0.08641749556978365,0.8841463414634146,0.01585365853658538,1.8350065963694413,5
I-CBP112,PCA/Ridge Gaussian,0.945928813667879,0.020919592108371673,0.015375787953347708,0.0,0.0872560530506098,0.9085365853658537,0.008536585365853666,2.0389548636612913,5
I-CBP112,PCA MDN,0.9465943308501709,0.02552017083336883,0.016041305135639616,0.0006655171822919081,0.07658487945777688,0.8890243902439025,0.01097560975609757,1.9675239831122073,5
IAP_5620,Plug-in PCA CINDES,1.6494552443522683,0.030966526591868073,-0.41967051123440635,-0.2784916138843214,0.09217660468093611,0.8637418447474314,0.03625815525256859,4.188255788620223,5
IAP_5620,ElasticNet Gaussian,2.0691257555866747,0.06064131633242403,0.0,0.14117889735008493,0.14069300784086636,0.8484744305973356,0.051525569402664395,3.5990808993688077,5
IAP_5620,PCA/Ridge Gaussian,1.9279468582365897,0.04645038439947358,-0.14117889735008493,0.0,0.1508780740115734,0.9160018752197523,0.01600187521975227,5.035614616407122,5
IAP_5620,PCA MDN,1.6294234348361267,0.03917133004584764,-0.43970232075054794,-0.298523423400463,0.0903303974924479,0.8883267570418409,0.01167324295815908,4.661679966921416,5
IAP_7638,Plug-in PCA CINDES,1.6405009817265264,0.056842131103187615,-0.3987581879789215,-0.26594023954583546,0.07500762074213616,0.8737430167597765,0.02625698324022352,3.7921211822959258,5
IAP_7638,ElasticNet Gaussian,2.039259169705448,0.11771648171250508,0.0,0.13281794843308603,0.11647256765968725,0.8748603351955306,0.025139664804469386,3.391164766031525,5
IAP_7638,PCA/Ridge Gaussian,1.9064412212723618,0.058798849091496116,-0.13281794843308603,0.0,0.12848922374137878,0.9363128491620112,0.03631284916201116,4.644679188922692,5
IAP_7638,PCA MDN,1.624426141930692,0.05080005856046675,-0.41483302777475584,-0.2820150793416698,0.05644655164182916,0.9061452513966479,0.006145251396647899,4.387693326519413,5
IC-87114,Plug-in PCA CINDES,0.977006887541506,0.04137000701534021,-0.12674261474613224,-0.1297045909439819,0.06721773261017513,0.8871508379888269,0.012849162011173143,2.033779702258243,5
IC-87114,ElasticNet Gaussian,1.1037495022876382,0.06132197501190454,0.0,-0.0029619761978496584,0.0905483289355035,0.9173184357541899,0.017318435754189898,2.3316261852526408,5
IC-87114,PCA/Ridge Gaussian,1.106711478485488,0.05436490115976155,0.0029619761978496584,0.0,0.10083546837599447,0.9251396648044693,0.025139664804469275,2.4528962763503124,5
IC-87114,PCA MDN,0.9654114963622066,0.02133970466558146,-0.13833800592543166,-0.14129998212328132,0.06474503933426978,0.8949720670391061,0.005027932960893877,2.221482819934404,5
ICL-SIRT078,Plug-in PCA CINDES,1.623867366146391,0.02981982910837579,0.023629175364850763,0.029669757162028798,0.08642964944438546,0.8743243243243244,0.025675675675675635,3.736183924803786,5
ICL-SIRT078,ElasticNet Gaussian,1.6002381907815402,0.03062426764341667,0.0,0.006040581797178035,0.1065582364531957,0.8216216216216216,0.07837837837837847,3.0461101070794836,5
ICL-SIRT078,PCA/Ridge Gaussian,1.5941976089843621,0.023269976197708174,-0.006040581797178035,0.0,0.07940264456018187,0.8824324324324324,0.01756756756756761,3.7478670262333567,5
ICL-SIRT078,PCA MDN,1.5865675467897105,0.027369027661273776,-0.013670643991829712,-0.007630062194651677,0.07996643862744726,0.8851351351351351,0.014864864864864935,3.686258946904291,5
ICL1100013,Plug-in PCA CINDES,1.9187865577565657,0.03493950195291629,0.01775700056731444,0.008668249441377895,0.07749028432441663,0.8847457627118643,0.015254237288135686,5.131158655713077,5
ICL1100013,ElasticNet Gaussian,1.9010295571892513,0.04202563390343046,0.0,-0.009088751125936545,0.10241647059986461,0.7932203389830509,0.10677966101694913,3.970691252020643,5
ICL1100013,PCA/Ridge Gaussian,1.9101183083151878,0.03220564341926138,0.009088751125936545,0.0,0.06178060844056549,0.903954802259887,0.00395480225988698,5.101500749248288,5
ICL1100013,PCA MDN,1.8945018067871782,0.03463456562284837,-0.006527750402073096,-0.01561650152800964,0.08380586978911561,0.8711864406779661,0.028813559322033888,4.796059065880129,5
IGF1R_3801,Plug-in PCA CINDES,2.022382885418172,0.029019627212967327,0.030841084876920055,0.04077928949982823,0.08590270154149116,0.9244755244755245,0.02447552447552448,6.586473966493616,5
IGF1R_3801,ElasticNet Gaussian,1.991541800541252,0.030137391311698472,0.0,0.009938204622908176,0.1053894934628159,0.7986013986013986,0.10139860139860146,4.442121802081761,5
IGF1R_3801,PCA/Ridge Gaussian,1.9816035959183438,0.018409446848662733,-0.009938204622908176,0.0,0.0796968666033805,0.8965034965034965,0.0034965034965035446,5.73414148452108,5
IGF1R_3801,PCA MDN,1.98167463624394,0.04283870067843493,-0.009867164297312048,7.104032559612783e-05,0.08271983078107185,0.8517482517482516,0.04825174825174838,5.332906859188374,5
IGFR_3801,Plug-in PCA CINDES,1.7598282742201694,0.011926698018970385,-0.05536654130609353,-0.0621520834829159,0.07236298503158725,0.8777777777777779,0.022222222222222143,4.45027776659898,5
IGFR_3801,ElasticNet Gaussian,1.815194815526263,0.024166626304746065,0.0,-0.006785542176822368,0.08726647155830254,0.828888888888889,0.07111111111111101,3.9304806199821263,5
IGFR_3801,PCA/Ridge Gaussian,1.8219803577030853,0.020966315752988872,0.006785542176822368,0.0,0.06699440664340431,0.8811111111111112,0.018888888888888844,4.7706933372365175,5
IGFR_3801,PCA MDN,1.7125767267412608,0.020519865517315942,-0.10261808878500212,-0.10940363096182448,0.07728209870875183,0.89,0.010000000000000009,4.456032756460152,5
IMD-0354,Plug-in PCA CINDES,1.5884096324221426,0.019826752498686328,-0.08622221777027494,-0.08209309104552864,0.08436560841137133,0.8426966292134832,0.057303370786516816,3.2785804063681008,5
IMD-0354,ElasticNet Gaussian,1.6746318501924176,0.026803486414642936,0.0,0.0041291267247463015,0.07995688193585385,0.8573033707865167,0.04269662921348327,3.2691806120790994,5
IMD-0354,PCA/Ridge Gaussian,1.6705027234676713,0.03159234204892655,-0.0041291267247463015,0.0,0.07946622612069573,0.8831460674157302,0.016853932584269815,3.7353751287085997,5
IMD-0354,PCA MDN,1.5770527686798173,0.017574454832136578,-0.09757908151260031,-0.093449954787854,0.07466980793135694,0.8662921348314606,0.03370786516853941,3.52899157589446,5
IOX2,Plug-in PCA CINDES,1.1551236678898713,0.06310740326160115,-0.11250800044937947,-0.041165847047537785,0.11369282653753354,0.8724999999999999,0.02750000000000008,2.34125619594207,5
IOX2,ElasticNet Gaussian,1.2676316683392508,0.07221067611744894,0.0,0.07134215340184169,0.11387018782047509,0.8497222222222222,0.050277777777777866,1.9473119682795688,5
IOX2,PCA/Ridge Gaussian,1.196289514937409,0.04975092774113912,-0.07134215340184169,0.0,0.11134065646890934,0.8794444444444445,0.02055555555555555,2.2043774945919585,5
IOX2,PCA MDN,1.1870572971635396,0.0669470448885348,-0.0805743711757112,-0.009232217773869511,0.09337578763567164,0.8594444444444445,0.04055555555555557,2.0996623796270835,5
IPA-3,Plug-in PCA CINDES,1.8069838076610867,0.010270034398574398,0.00697959954924765,0.023409214588499205,0.1378724468932604,0.8694117647058824,0.030588235294117583,4.331606718128533,5
IPA-3,ElasticNet Gaussian,1.800004208111839,0.012521484840084788,0.0,0.016429615039251555,0.14001781881364564,0.8341176470588236,0.06588235294117639,4.031371425898253,5
IPA-3,PCA/Ridge Gaussian,1.7835745930725875,0.015664548352636344,-0.016429615039251555,0.0,0.10938987920269358,0.9258823529411764,0.025882352941176356,4.695677124054482,5
IPA-3,PCA MDN,1.7470487959244672,0.02008159687825884,-0.052955412187371875,-0.03652579714812032,0.10315942566810787,0.8752941176470589,0.024705882352941133,4.284340553912206,5
IRAK4_4710,Plug-in PCA CINDES,1.2972156865223525,0.0355439025902052,0.046749435309939136,0.03640467659184288,0.12065225023470169,0.9160839160839161,0.016083916083916128,3.1471551944685596,5
IRAK4_4710,ElasticNet Gaussian,1.2504662512124134,0.03344677980529003,0.0,-0.010344758718096259,0.12110033460020764,0.8811188811188811,0.018881118881118875,2.540577030535238,5
IRAK4_4710,PCA/Ridge Gaussian,1.2608110099305097,0.025881818297859373,0.010344758718096259,0.0,0.12161532006371863,0.9244755244755245,0.02447552447552448,2.955564243886856,5
IRAK4_4710,PCA MDN,1.2668922301772594,0.026073700083055224,0.01642597896484599,0.00608122024674973,0.1020510176167985,0.8811188811188811,0.018881118881118875,2.8405918074055156,5
IWP-2,Plug-in PCA CINDES,1.1498853423343216,0.023319753328670086,0.018219610442446132,0.03689938274736515,0.07027518824520051,0.871264367816092,0.028735632183908066,2.3136584908467133,5
IWP-2,ElasticNet Gaussian,1.1316657318918755,0.024594086576769668,0.0,0.018679772304919018,0.07264887533790924,0.8574712643678162,0.042528735632183845,2.097097579106177,5
IWP-2,PCA/Ridge Gaussian,1.1129859595869565,0.01903732479549715,-0.018679772304919018,0.0,0.0551075927445952,0.8908045977011494,0.00919540229885063,2.3315386116107857,5
IWP-2,PCA MDN,1.114688795907744,0.030719270930412986,-0.016976935984131414,0.001702836320787604,0.06265776709357249,0.8839080459770114,0.016091954022988575,2.292924493137453,5
Ibrutinib,Plug-in PCA CINDES,1.8408119100845497,0.035992415216718386,-0.14193662360927317,-0.1022443131241999,0.07241435050016784,0.8624277456647398,0.037572254335260236,4.538140318255699,5
Ibrutinib,ElasticNet Gaussian,1.9827485336938229,0.04879003263185168,0.0,0.03969231048507327,0.08064630035747296,0.8554913294797688,0.04450867052023122,4.268913612398995,5
Ibrutinib,PCA/Ridge Gaussian,1.9430562232087496,0.03720660285238023,-0.03969231048507327,0.0,0.07843473897749895,0.90635838150289,0.0063583815028900315,5.181094987719661,5
Ibrutinib,PCA MDN,1.8195731973372442,0.03703594189146198,-0.16317533635657866,-0.12348302587150539,0.06058074054222912,0.8959537572254336,0.004046242774566444,4.583679001881661,5
Idelalisib,Plug-in PCA CINDES,1.5352266665737255,0.0500949927372604,-0.013131290152730513,-0.015612640447917325,0.10523601089463401,0.8882681564245811,0.011731843575418899,3.4285997151396472,5
Idelalisib,ElasticNet Gaussian,1.548357956726456,0.06556751825964306,0.0,-0.0024813502951868127,0.08707753247981335,0.8882681564245809,0.01173184357541912,3.2780521519002583,5
Idelalisib,PCA/Ridge Gaussian,1.5508393070216429,0.05020679047956469,0.0024813502951868127,0.0,0.08350693059557371,0.9083798882681563,0.008379888268156277,3.618640667047665,5
Idelalisib,PCA MDN,1.5323693672704963,0.06107887380875849,-0.015988589455959712,-0.018469939751146525,0.08953077045417088,0.8681564245810055,0.03184357541899452,3.2482784942123204,5
Imatinib,Plug-in PCA CINDES,1.2938276201155068,0.08817836864347157,-0.2597181481117561,-0.18321570167239165,0.1607152294857869,0.8151898734177216,0.08481012658227838,1.9342816404346856,5
Imatinib,ElasticNet Gaussian,1.5535457682272629,0.13702000423130847,0.0,0.07650244643936444,0.11883719011760482,0.8784810126582279,0.021518987341772156,2.333751009679802,5
Imatinib,PCA/Ridge Gaussian,1.4770433217878984,0.0593495950625695,-0.07650244643936444,0.0,0.16461291072844667,0.9215189873417721,0.021518987341772045,2.957885343280153,5
Imatinib,PCA MDN,1.3596025211854448,0.14726383333875978,-0.1939432470418181,-0.11744080060245365,0.11687139908142101,0.8658227848101265,0.03417721518987349,2.316201910792968,5
Ipatasertib,Plug-in PCA CINDES,1.7412965621385055,0.013925767160492087,-0.04210579768970035,0.0242968023608523,0.06869615549279044,0.9118279569892473,0.011827956989247324,4.5262723948483625,5
Ipatasertib,ElasticNet Gaussian,1.7834023598282058,0.03389733938768537,0.0,0.06640260005055265,0.10789739346091506,0.7752688172043011,0.12473118279569895,3.0657568854145705,5
Ipatasertib,PCA/Ridge Gaussian,1.7169997597776532,0.01686310571444386,-0.06640260005055265,0.0,0.06786582733586735,0.9021505376344086,0.0021505376344085336,4.353394365500668,5
Ipatasertib,PCA MDN,1.6984945931742268,0.014782114570257018,-0.08490776665397903,-0.018505166603426382,0.07444347437195524,0.8795698924731182,0.02043010752688179,4.142374889772324,5
Irinotecan,Plug-in PCA CINDES,1.872263571304829,0.03150216744627113,0.11578734312002226,-0.0045143242262069005,0.06905851693626039,0.9138297872340425,0.01382978723404249,5.294985884870298,5
Irinotecan,ElasticNet Gaussian,1.7564762281848068,0.035787324597440606,0.0,-0.12030166734622916,0.06699361766335923,0.827659574468085,0.072340425531915,3.538268310626573,5
Irinotecan,PCA/Ridge Gaussian,1.876777895531036,0.028753936604111185,0.12030166734622916,0.0,0.061897739463314484,0.902127659574468,0.0021276595744680327,5.092601411871103,5
Irinotecan,PCA MDN,1.8309398892395041,0.03667250445781411,0.07446366105469737,-0.045838006291531785,0.07006584282306162,0.901063829787234,0.0010638297872339608,4.787789077927864,5
Ispinesib Mesylate,Plug-in PCA CINDES,1.8834071165343282,0.013538848008582512,0.03357336567908442,0.018535773432826863,0.090555628857011,0.8898876404494382,0.010112359550561778,5.1518163361251625,5
Ispinesib Mesylate,ElasticNet Gaussian,1.8498337508552438,0.019567119240124293,0.0,-0.015037592246257558,0.09499554577953315,0.849438202247191,0.050561797752809,4.427158695005448,5
Ispinesib Mesylate,PCA/Ridge Gaussian,1.8648713431015014,0.010258786244197236,0.015037592246257558,0.0,0.06948839856303846,0.895505617977528,0.004494382022471988,5.111158299894621,5
Ispinesib Mesylate,PCA MDN,1.8803069695328058,0.014624506933972659,0.03047321867756203,0.015435626431304472,0.08406015490130489,0.8550561797752809,0.0449438202247191,4.612881365553607,5
JAK1_3715,Plug-in PCA CINDES,1.151808985509911,0.020240342032000078,-0.08629692991552029,-0.046836678616677174,0.06500862725815412,0.8950276243093922,0.004972375690607822,2.442986337883643,5
JAK1_3715,ElasticNet Gaussian,1.2381059154254312,0.016632377912161232,0.0,0.03946025129884312,0.060646468580636034,0.8751381215469614,0.024861878453038666,2.2238605429151597,5
JAK1_3715,PCA/Ridge Gaussian,1.1986456641265881,0.020149588695777865,-0.03946025129884312,0.0,0.08100744429407258,0.9237569060773481,0.02375690607734804,2.664333521301335,5
JAK1_3715,PCA MDN,1.131553577117169,0.014367450141476,-0.10655233830826227,-0.06709208700941915,0.06690268090472834,0.9215469613259669,0.021546961325966896,2.5869230833574255,5
JAK1_8709,Plug-in PCA CINDES,1.4927086488731394,0.017915890569940404,0.06919237941412981,0.07301690419887974,0.08431661265074208,0.9328671328671329,0.03286713286713283,3.86874395314929,5
JAK1_8709,ElasticNet Gaussian,1.4235162694590096,0.045478741414939405,0.0,0.0038245247847499275,0.09640766508905042,0.8587412587412586,0.041258741258741405,2.8626342515667123,5
JAK1_8709,PCA/Ridge Gaussian,1.4196917446742596,0.022834109695814935,-0.0038245247847499275,0.0,0.0796875546342303,0.9258741258741259,0.025874125874125853,3.510713738943153,5
JAK1_8709,PCA MDN,1.442145940307137,0.031600091608791264,0.0186296708481275,0.022454195632877427,0.07891907696894458,0.876923076923077,0.023076923076922995,3.293299480951787,5
JAK3_7406,Plug-in PCA CINDES,1.5126534617348244,0.014458111876449641,0.03138304525309543,0.02532534112330964,0.08164450799571363,0.9060773480662985,0.006077348066298449,3.4467671276743723,5
JAK3_7406,ElasticNet Gaussian,1.481270416481729,0.010586894357342452,0.0,-0.00605770412978579,0.09368531123543652,0.8707182320441988,0.029281767955801175,3.0647502685745747,5
JAK3_7406,PCA/Ridge Gaussian,1.4873281206115148,0.013510266405307845,0.00605770412978579,0.0,0.07525347001707522,0.9204419889502763,0.02044198895027627,3.482599938885008,5
JAK3_7406,PCA MDN,1.4834809516674905,0.010935270387076267,0.0022105351857615307,-0.0038471689440242596,0.0710501254950032,0.8983425414364641,0.0016574585635359407,3.3497581829631278,5
JAK_8517,Plug-in PCA CINDES,1.8543509820233375,0.04559360877567818,0.0637263105317234,0.04113277135375948,0.10608658706992853,0.93006993006993,0.030069930069929973,5.614677543155712,5
JAK_8517,ElasticNet Gaussian,1.790624671491614,0.03414761970520942,0.0,-0.022593539177963917,0.09687080495696244,0.848951048951049,0.05104895104895102,4.113904308800047,5
JAK_8517,PCA/Ridge Gaussian,1.813218210669578,0.027570872808442785,0.022593539177963917,0.0,0.08248678007245366,0.9076923076923077,0.007692307692307665,5.06103883165221,5
JAK_8517,PCA MDN,1.795079114803901,0.020520517825174795,0.004454443312286838,-0.01813909586567708,0.06407962654591806,0.8923076923076924,0.007692307692307665,4.707940165378358,5
JNJ38877605,Plug-in PCA CINDES,1.3466101252346374,0.026565292533599703,0.013850767658791563,0.005148380281001286,0.08388007844001791,0.9184357541899442,0.018435754189944142,3.2910880223445416,5
JNJ38877605,ElasticNet Gaussian,1.3327593575758458,0.03314161846121421,0.0,-0.008702387377790277,0.061573164954242254,0.9106145251396649,0.010614525139664877,3.066717657723125,5
JNJ38877605,PCA/Ridge Gaussian,1.3414617449536361,0.026659094407290463,0.008702387377790277,0.0,0.07662322574954025,0.9318435754189945,0.03184357541899452,3.2756778796933674,5
JNJ38877605,PCA MDN,1.3678356688448836,0.04964250871795467,0.03507631126903776,0.026373923891247486,0.061528606433045044,0.8927374301675977,0.007262569832402366,2.9719884264121106,5
JNK Inhibitor VIII,Plug-in PCA CINDES,1.2051352532057984,0.028053524052156484,-0.03102003610160131,-0.0038504794458207314,0.06773615340205603,0.8848560035445281,0.01514399645547193,2.522688488700374,5
JNK Inhibitor VIII,ElasticNet Gaussian,1.2361552893073997,0.026191722308070226,0.0,0.02716955665578058,0.07318716469302804,0.8549431398611727,0.04505686013882737,2.2558557366395453,5
JNK Inhibitor VIII,PCA/Ridge Gaussian,1.2089857326516191,0.026288888569930554,-0.02716955665578058,0.0,0.05935289363056602,0.8929700191995273,0.007029980800472679,2.612391668733769,5
JNK Inhibitor VIII,PCA MDN,1.1876625433966042,0.026987312054315975,-0.048492745910795554,-0.021323189255014974,0.05377495359787223,0.8837394771821001,0.016260522817899914,2.504947714921903,5
JNK-9L,Plug-in PCA CINDES,1.3699999543661856,0.04832547848229485,-0.10113987436395977,-0.09542469776383311,0.08382363322672182,0.894186046511628,0.005813953488371992,3.118276555349228,5
JNK-9L,ElasticNet Gaussian,1.4711398287301454,0.07800285001407237,0.0,0.005715176600126659,0.09943260071599755,0.8976744186046511,0.0023255813953488857,3.115539546351909,5
JNK-9L,PCA/Ridge Gaussian,1.4654246521300187,0.06356569209144866,-0.005715176600126659,0.0,0.10751200433792032,0.9116279069767442,0.011627906976744207,3.3996882353409967,5
JNK-9L,PCA MDN,1.4113868167580559,0.039968444861125225,-0.05975301197208949,-0.05403783537196283,0.08642042420117993,0.8837209302325582,0.016279069767441867,3.098836464083597,5
JQ1,Plug-in PCA CINDES,1.6767177266349114,0.08237712270291767,-0.0686346200439587,-0.0658051912670683,0.076047975935404,0.8816717505838515,0.018328249416148523,4.4908291586068465,5
JQ1,ElasticNet Gaussian,1.74535234667887,0.051130592809586956,0.0,0.002829428776890408,0.10556602140911905,0.8584278918256056,0.041572108174394384,3.968301688602262,5
JQ1,PCA/Ridge Gaussian,1.7425229179019797,0.053789478499037154,-0.002829428776890408,0.0,0.09634678688684352,0.8863869742821261,0.013613025717873928,4.5009100677075855,5
JQ1,PCA MDN,1.656206704629731,0.08177123914803283,-0.089145642049139,-0.08631621327224859,0.06942410078552642,0.8786503768253867,0.021349623174613308,4.325972802046937,5
JQ12,Plug-in PCA CINDES,1.9243753308782694,0.012847240976292959,0.03829796922455664,0.023909593324737743,0.054408385891786856,0.888888888888889,0.011111111111111072,5.268693241531419,5
JQ12,ElasticNet Gaussian,1.8860773616537128,0.01681307879795141,0.0,-0.014388375899818895,0.06764097181767136,0.839766081871345,0.06023391812865497,4.548909801586119,5
JQ12,PCA/Ridge Gaussian,1.9004657375535317,0.014819280274744101,0.014388375899818895,0.0,0.04925585442687356,0.887719298245614,0.012280701754386003,5.270909687637997,5
JQ12,PCA MDN,1.9243795013567162,0.00614207893033055,0.038302139703003446,0.02391376380318455,0.056057088895153505,0.864327485380117,0.03567251461988297,5.029771170857148,5
JW-7-24-1,Plug-in PCA CINDES,1.6629808503914425,0.03861419941433226,0.008584324340604521,-0.01631349333744625,0.07667014400465066,0.8558659217877095,0.04413407821229054,3.9795394495343173,5
JW-7-24-1,ElasticNet Gaussian,1.654396526050838,0.03808812146089556,0.0,-0.02489781767805077,0.1058932447020863,0.8782122905027933,0.021787709497206764,3.8802787872300826,5
JW-7-24-1,PCA/Ridge Gaussian,1.6792943437288887,0.03178708051172392,0.02489781767805077,0.0,0.11385449469079381,0.8949720670391061,0.005027932960893877,4.26645882887544,5
JW-7-24-1,PCA MDN,1.642334251064162,0.03340330545154201,-0.012062274986675892,-0.03696009266472666,0.08217033199928452,0.8703910614525139,0.02960893854748614,4.090556359035974,5
JW-7-52-1,Plug-in PCA CINDES,2.023102084910334,0.04717786294082475,-0.08001071438763008,-0.051746409395855064,0.13495376599552275,0.8773333333333333,0.022666666666666724,5.850300659408351,5
JW-7-52-1,ElasticNet Gaussian,2.103112799297964,0.08931563630224476,0.0,0.028264304991775013,0.1556532294433159,0.8373333333333333,0.06266666666666676,5.350234856624972,5
JW-7-52-1,PCA/Ridge Gaussian,2.074848494306189,0.08165378445587307,-0.028264304991775013,0.0,0.1314677961071029,0.8640000000000001,0.03599999999999992,5.618741806420753,5
JW-7-52-1,PCA MDN,2.05884733581543,0.07806930494930046,-0.04426546348253435,-0.016001158490759337,0.10946636850044837,0.8373333333333333,0.06266666666666676,5.361513319975957,5
KIN001-042,Plug-in PCA CINDES,0.9922564488123499,0.0317295144543869,-0.07981220227193575,-0.059379064357528155,0.09824036389221716,0.8938547486033519,0.0061452513966481215,1.9807588893153216,5
KIN001-042,ElasticNet Gaussian,1.0720686510842856,0.09994071128513664,0.0,0.020433137914407595,0.08747563128768103,0.8994413407821229,0.0005586592178771221,1.9587108553237347,5
KIN001-042,PCA/Ridge Gaussian,1.051635513169878,0.058639653780250905,-0.020433137914407595,0.0,0.08798751740354716,0.9106145251396647,0.010614525139664654,2.1754330792417687,5
KIN001-042,PCA MDN,0.9975987971494984,0.05106934119339263,-0.07446985393478722,-0.05403671602037963,0.07401884780199411,0.8938547486033519,0.0061452513966481215,2.0236649714196053,5
KIN001-236,Plug-in PCA CINDES,1.1987504725116787,0.013635178136875915,0.012198510179653788,-0.011956060061551366,0.08252001322665266,0.8910112359550562,0.008988764044943864,2.614298416283597,5
KIN001-236,ElasticNet Gaussian,1.1865519623320249,0.026069192926128058,0.0,-0.024154570241205153,0.08484378639912113,0.8820224719101123,0.01797752808988773,2.3808388745037066,5
KIN001-236,PCA/Ridge Gaussian,1.21070653257323,0.022123743041753016,0.024154570241205153,0.0,0.08108155034297662,0.9078651685393258,0.007865168539325729,2.609294769723624,5
KIN001-236,PCA MDN,1.219660855302315,0.028178505515566794,0.03310889297029007,0.008954322729084918,0.07362390884796392,0.8797752808988764,0.020224719101123667,2.5028705143927614,5
KIN001-244,Plug-in PCA CINDES,1.5078057102802862,0.02422282551782227,0.0043842470771155995,0.0009345523784445309,0.08191370650741844,0.8752808988764045,0.024719101123595544,3.529920657854201,5
KIN001-244,ElasticNet Gaussian,1.5034214632031706,0.01715963253076748,0.0,-0.0034496946986710686,0.09081341571777668,0.8865168539325843,0.013483146067415741,3.512896950944973,5
KIN001-244,PCA/Ridge Gaussian,1.5068711579018417,0.01350688574520279,0.0034496946986710686,0.0,0.09135030642914835,0.9011235955056179,0.0011235955056179137,3.6109387250649396,5
KIN001-244,PCA MDN,1.4947730245550026,0.01749899261697304,-0.008648438648168,-0.012098133346839068,0.07659320157119273,0.8764044943820224,0.02359550561797763,3.45461084535059,5
KIN001-260,Plug-in PCA CINDES,1.350300828699224,0.02017602249347429,-0.0032723707487554154,-0.0013408991650671886,0.08666213941755094,0.8842696629213483,0.01573033707865168,2.920103260244409,5
KIN001-260,ElasticNet Gaussian,1.3535731994479794,0.010106376690950295,0.0,0.0019314715836882268,0.08918424921147913,0.8842696629213483,0.01573033707865168,2.902419150944425,5
KIN001-260,PCA/Ridge Gaussian,1.3516417278642912,0.016439272628798934,-0.0019314715836882268,0.0,0.08018502411361939,0.8943820224719101,0.005617977528089901,3.050532329521526,5
KIN001-260,PCA MDN,1.3545480343565512,0.023477350903771326,0.0009748349085718644,0.002906306492260091,0.08161600217788154,0.8752808988764045,0.024719101123595544,2.825028476246986,5
KIN001-266,Plug-in PCA CINDES,1.3508188065591413,0.009038464822946958,-0.06684901274125354,-0.08528367211363075,0.08261350735709322,0.8764044943820226,0.023595505617977408,3.0882110024383724,5
KIN001-266,ElasticNet Gaussian,1.4176678193003949,0.014478334490027948,0.0,-0.018434659372377205,0.12869251238601703,0.8831460674157302,0.016853932584269815,3.2485016293774214,5
KIN001-266,PCA/Ridge Gaussian,1.436102478672772,0.009242160173374607,0.018434659372377205,0.0,0.1160224004861393,0.895505617977528,0.004494382022471988,3.4820787684975363,5
KIN001-266,PCA MDN,1.2803001095739641,0.01306004079609909,-0.13736770972643075,-0.15580236909880796,0.07367507578767196,0.8943820224719101,0.005617977528089901,3.1521645559686653,5
KIN001-270,Plug-in PCA CINDES,1.1377809610498295,0.0238778774650539,0.013489917695634235,0.004325593093482016,0.06509224763579084,0.8865168539325843,0.013483146067415741,2.404303854657876,5
KIN001-270,ElasticNet Gaussian,1.1242910433541953,0.03602397901435016,0.0,-0.009164324602152218,0.0708732263273114,0.8584269662921349,0.04157303370786514,2.1074919325840447,5
KIN001-270,PCA/Ridge Gaussian,1.1334553679563475,0.023627970379468025,0.009164324602152218,0.0,0.05599562827218564,0.9101123595505618,0.010112359550561778,2.5067640770726185,5
KIN001-270,PCA MDN,1.1174340961019644,0.028421822116668168,-0.0068569472522308494,-0.016021271854383068,0.05064967397137574,0.8966292134831461,0.003370786516853963,2.3397629965901228,5
KRAS (G12C) Inhibitor-12,Plug-in PCA CINDES,1.7144915259110385,0.023901916490419128,-0.017538624525363034,0.02528379794482105,0.07456958615651091,0.8988505747126437,0.0011494252873562871,4.215763353503779,5
KRAS (G12C) Inhibitor-12,ElasticNet Gaussian,1.7320301504364015,0.046888148646614745,0.0,0.042822422470184085,0.10031296833498515,0.8183908045977011,0.08160919540229894,3.2919789098066254,5
KRAS (G12C) Inhibitor-12,PCA/Ridge Gaussian,1.6892077279662174,0.025590457763787138,-0.042822422470184085,0.0,0.06939144076160439,0.9080459770114941,0.008045977011494121,4.206174814089366,5
KRAS (G12C) Inhibitor-12,PCA MDN,1.7012793925301781,0.03651379539936897,-0.03075075790622339,0.012071664563960693,0.07088002092929349,0.8896551724137931,0.010344827586206917,4.087073336476718,5
KU-55933,Plug-in PCA CINDES,1.3557387501068758,0.02049740798900183,0.04700073222415013,0.03083360034897842,0.07759291334714101,0.8872201656971621,0.012779834302837911,3.015588832542275,5
KU-55933,ElasticNet Gaussian,1.3087380178827257,0.033306100547572416,0.0,-0.016167131875171714,0.08953464402071679,0.8457077384100125,0.05429226158998757,2.4467117621341363,5
KU-55933,PCA/Ridge Gaussian,1.3249051497578974,0.02381358356850597,0.016167131875171714,0.0,0.0652132367227832,0.8906134320465362,0.00938656795346382,2.8934472912690854,5
KU-55933,PCA MDN,1.3422153696683101,0.024580038287429863,0.03347735178558442,0.017310219910412705,0.07465087593827936,0.8819407720782655,0.018059227921734533,2.802626627991001,5
KU-60019,Plug-in PCA CINDES,1.3264094011916467,0.03705454606515398,0.03901177660032795,0.012434716306674476,0.07013521929834986,0.8890109890109891,0.01098901098901095,2.905706953518452,5
KU-60019,ElasticNet Gaussian,1.2873976245913188,0.03589242565811334,0.0,-0.026577060293653476,0.06522336827015014,0.8571428571428571,0.04285714285714293,2.528200470566884,5
