analysis_id,drug_name,delta_nll_plugin_vs_elasticnet,delta_coverage_error_plugin_vs_elasticnet,delta_nll_plugin_vs_pca_gaussian,delta_coverage_error_plugin_vs_pca_gaussian,delta_nll_plugin_vs_pca_mdn,delta_coverage_error_plugin_vs_pca_mdn
GDSC2::1563::EPZ5676,EPZ5676,-0.04798212013886238,-0.036577540106951904,-0.014452464889718852,0.011550802139037402,-0.0008644040471528225,-0.003422459893048159
GDSC2::1564::SCH772984,SCH772984,0.033205690136840715,-0.033829787234042535,0.029944380537759274,0.007872340425531962,0.04334621788882198,-0.0010638297872340163
GDSC2::1576::IWP-2,IWP-2,0.018219610442446132,-0.002298850574712616,0.03689938274736515,0.02873563218390808,0.035196546426577546,0.021839080459770142
GDSC2::1578::Leflunomide,Leflunomide,-0.012023291203518305,-0.039310344827586254,0.016706854359857193,-6.938893903907228e-18,0.008877154899965323,-0.012873563218390782
GDSC2::1580::GSK2801,GSK2801,0.021949415557726226,-0.039720279720279736,0.027571869523353998,0.0013986013986014255,0.022583129854434558,-0.011748251748251722
GDSC2::1581::Bromosporine,Bromosporine,0.024225282745663712,-0.015104895104895155,0.03345471734548888,0.010629370629370664,-0.012442637877273954,-0.0011188811188811397
GDSC2::1582::SGC-CBP30,SGC-CBP30,0.0030649293371893815,-0.036923076923076885,0.025189142778454743,-0.004755244755244754,0.022201562464476465,-0.012307692307692318
GDSC2::1583::GSK-LSD1,GSK-LSD1,0.011003645819962493,-0.022377622377622357,0.02952112289869313,0.006993006993007027,0.02717724538449051,0.004195804195804204
GDSC2::1584::BDOCA000347a,BDOCA000347a,0.026823151089145236,-0.026013986013986082,0.02473395983507043,0.01006993006993006,0.011268930376292952,-0.0008391608391608817
GDSC2::1585::BDF00022089a,BDF00022089a,0.022502680971384637,-0.0290909090909091,0.02895497836798744,-0.008111888111888139,0.01695553120030091,-0.0206993006993007
GDSC2::1586::BDILV000379a,BDILV000379a,0.02803655514220149,-0.020699300699300684,0.02496370006544435,-0.00475524475524472,0.017445317106820513,-0.01650349650349648
GDSC2::1593::Entinostat,Entinostat,-0.022057832180632397,-0.04160919540229885,0.013943216286962823,0.001609195402298879,0.021570028649758655,-0.004137931034482699
GDSC2::1594::OSI-027,OSI-027,0.027672882734206983,-0.010267379679144446,0.029502970693118913,0.007058823529411739,0.029307010991820093,0.00385026737967914
GDSC2::1598::LGK974,LGK974,0.016981504808187387,-0.039148936170212784,0.0033181320005717385,-0.011702127659574459,0.028351785014943953,-0.02127659574468082
GDSC2::1613::VE-822,VE-822,0.017479536548937302,-0.039310344827586205,0.002970850632561195,0.014942528735632149,0.03800460468216582,0.021839080459770115
GDSC2::1614::WZ4003,WZ4003,0.04467937584004522,0.012413793103448256,0.04108886077984342,0.02781609195402302,0.03784302175456866,0.012873563218390817
GDSC2::1615::CZC24832,CZC24832,0.0278347338650764,-0.031034482758620738,0.028439186140700068,0.00482758620689654,0.014569097906223849,-0.012643678160919561
GDSC2::1617::AZD5582,AZD5582,-0.03753875241665572,0.021052631578947364,-0.0904364100861601,0.06994152046783628,0.06852874462994052,0.021988304093567237
GDSC2::1618::GSK2606414,GSK2606414,0.019519676170057343,-0.009767441860465118,0.00506109049938952,-0.0004651162790697827,0.015445146474215576,-0.027209302325581414
GDSC2::1620::PFI3,PFI3,0.007332682722063444,0.0022988505747126783,0.018575155264062948,0.010344827586206942,-0.005210639533019368,0.0011494252873563635
GDSC2::1621::PCI-34051,PCI-34051,0.01725531334486119,-0.022298850574712682,0.028294588066031245,0.009195402298850595,-0.01886726116920534,-0.025517241379310343
GDSC2::1622::Wnt-C59,Wnt-C59,0.02224185112452326,-0.01655172413793106,0.013492514080078566,-0.0089655172413793,0.006551197807442621,-0.00804597701149424
GDSC2::1624::I-BET-762,I-BET-762,0.032313626787509264,-0.01310344827586208,0.03886084243031784,0.02068965517241386,0.031226905031955354,0.00896551724137936
GDSC2::1625::RVX-208,RVX-208,0.03358104266118733,-0.00045977011494256065,0.04288252236926415,0.009655172413793083,0.024063407564704598,0.015172413793103441
GDSC2::1626::OTX015,OTX015,0.006304228472212792,-0.04137931034482766,0.03019344195684681,0.014022988505747066,-0.0018346749317896816,-0.019540229885057533
GDSC2::1627::GSK343,GSK343,0.032430880299087805,-0.004827586206896557,0.03412864299678686,0.01632183908045976,0.027331094936008826,0.00781609195402298
GDSC2::1629::ML323,ML323,-0.017455848406322305,-0.03745664739884394,0.016859734210871835,0.006242774566474022,0.012973384040306568,-0.001849710982658962
GDSC2::1630::Entospletinib,Entospletinib,-0.018206198017539865,-0.031034482758620696,0.004424609324838347,0.003908045977011481,0.013130802840692235,0.0036781609195402007
GDSC2::1631::PRT062607,PRT062607,0.007864693573337078,0.000919540229885045,0.010605740701674637,0.00735632183908046,0.01290100144347095,0.008045977011494263
GDSC2::1632::Ribociclib,Ribociclib,-0.012247292413762656,-0.027379679144385025,-0.01606387668880238,-0.003208556149732606,-0.007211433520337929,-0.01882352941176472
GDSC2::1634::AGI-6780,AGI-6780,0.025487959735738253,0.006436781609195405,0.034412682992822186,0.022988505747126447,0.0308086717468401,0.030804597701149447
GDSC2::1635::Picolinici-acid,Picolinici-acid,-0.0003552320722077784,-0.012183908045976959,0.013252818924251786,0.02551724137931038,0.00117782113217757,0.014482758620689682
GDSC2::1706::AZD5153,AZD5153,0.0021203596741330433,-0.03832167832167832,0.012409980388282893,0.014545454545454577,0.010806973409970944,0.008391608391608393
GDSC2::1708::CDK9_5576,CDK9_5576,-0.062348546016260276,-0.008951048951048965,-0.07610697757424423,0.00615384615384619,-0.0037803032826908556,0.005034965034965061
GDSC2::1709::CDK9_5038,CDK9_5038,-0.05510632815583594,0.01174825174825176,-0.07476889303924361,0.0103496503496504,0.005394442735673577,0.01594405594405598
GDSC2::1712::Eg5_9814,Eg5_9814,-0.032471161602785514,-0.04475524475524477,-0.006380970753194104,0.014825174825174817,0.022824171556970807,0.01034965034965036
GDSC2::1713::ERK_2440,ERK_2440,0.007032533065712165,-0.04475524475524477,0.028769715236198756,0.005314685314685361,0.02041444492713529,-0.006433566433566403
GDSC2::1714::ERK_6604,ERK_6604,0.004009375434661067,-0.03552447552447554,0.04160969989382979,0.02657342657342658,0.006837419956950086,0.009790209790209822
GDSC2::1716::IRAK4_4710,IRAK4_4710,0.046749435309939136,-0.0212587412587413,0.03640467659184288,-0.0036363636363636216,0.030323456345093147,-0.0044755244755245
GDSC2::1718::JAK1_8709,JAK1_8709,0.06919237941412981,0.008671328671328624,0.07301690419887974,0.04531468531468534,0.05056270856600231,0.015664335664335623
GDSC2::1720::AZD5991,AZD5991,-0.21741854255629134,-0.11244755244755247,-0.07061795199291421,0.036923076923076975,0.05159089388604299,-0.0027972027972027677
GDSC2::1730::PAK_5339,PAK_5339,0.01475775352790265,0.0030769230769230604,0.014816287762892344,0.0027972027972027573,0.014643083696664227,-0.0011188811188811813
GDSC2::1732::TAF1_5496,TAF1_5496,-0.017780523346662802,-0.022937062937062908,-0.016398767276028847,0.03692307692307698,-0.005072346981653597,-0.013146853146853182
GDSC2::1733::ULK1_4989,ULK1_4989,0.08896319038336298,0.005874125874125818,-0.017187177544903953,0.003636363636363535,0.04238197495445739,0.0036363636363635973
GDSC2::1734::VSP34_8731,VSP34_8731,-0.028533891666830957,-0.006713286713286741,-0.04404972082077574,-0.012867132867132897,0.06943516476757505,1.734723475976807e-17
GDSC2::1736::Selumetinib,Selumetinib,-0.04634220541627965,-0.05706293706293705,0.006597545524098303,0.006993006993007058,0.059568100504524546,0.0
GDSC2::1738::IGF1R_3801,IGF1R_3801,0.030841084876920055,-0.05818181818181823,0.04077928949982823,0.029650349650349683,0.0407082491742321,-0.005034965034965054
GDSC2::1739::JAK_8517,JAK_8517,0.0637263105317234,0.005314685314685277,0.04113277135375948,0.03636363636363642,0.05927186721943656,0.0405594405594406
GDSC2::1776::GSK2256098C,GSK2256098C,0.03960588732562664,-0.031048951048951116,0.03378260237082098,0.004195804195804179,0.01645436233680786,-0.017902097902097912
GDSC2::1777::GSK2276186C,GSK2276186C,0.02215380303486958,-0.0302097902097902,0.03279167568044139,0.02041958041958046,0.056315110300253934,0.0016783216783216592
GDSC2::1778::GSK2110183B,GSK2110183B,-0.016352025590931074,-0.05286713286713291,0.011372905425537372,0.019020979020979024,0.027044701599090448,0.004475524475524441
GDSC2::1779::GSK626616AC,GSK626616AC,0.021809634721629445,-0.06545454545454549,0.03540631060240407,0.0050349650349649985,0.057065577575280746,0.0002797202797202372
GDSC2::1780::GSK3337463A,GSK3337463A,0.04485201021969276,-0.040000000000000036,0.05804004451262168,-0.000559440559440582,0.025116375387146173,-0.001678321678321739
GDSC2::1782::GSK2830371A,GSK2830371A,0.07037086788958558,-0.02349650349650352,0.045799131195906284,0.001958041958041938,0.03421913132851451,-0.004755244755244775
GDSC2::1783::LMB_AB1,LMB_AB1,0.06376417591164918,-0.03524475524475526,0.06409911682079916,0.013426573426573439,0.048270907081489955,-0.001118881118881105
GDSC2::1784::LMB_AB2,LMB_AB2,0.04191248472342224,-0.0246153846153846,0.03801438298709425,-0.003916083916083878,0.04490803929032805,-0.004475524475524463
GDSC2::1785::LMB_AB3,LMB_AB3,0.06810592637215573,-0.0310489510489511,0.04946563855304276,0.005874125874125856,0.045602518299588723,-0.014265734265734319
GDSC2::1786::AZD4547,AZD4547,-0.022905544954959778,-0.017112299465240642,-0.020299280745731396,0.001711229946524083,0.03301248489338238,0.007486631016042779
GDSC2::1799::Ibrutinib,Ibrutinib,-0.14193662360927317,-0.003930635838150322,-0.1022443131241999,0.02566473988439308,0.021238712747305488,0.018959537572254336
GDSC2::1802::Zoledronate,Zoledronate,0.003461245310889982,-0.026013986013986003,0.006957242678207631,-0.014545454545454542,0.029518964612174736,-0.021258741258741276
GDSC2::1803::Acetalax,Acetalax,-0.28850300221629444,-0.10209790209790212,-0.09184327791428615,0.008951048951048979,0.047896313864017825,0.003356643356643381
GDSC2::1804::Acetalax,Acetalax,-0.2825297849145376,-0.0629370629370629,-0.11035896456434813,0.02517482517482516,0.06138530243440754,-0.008391608391608393
GDSC2::1806::Oxaliplatin,Oxaliplatin,-0.018134894296080173,-0.11972027972027975,0.05683459962061832,0.0036363636363636424,0.054067966281933,-0.014265734265734336
GDSC2::1808::Topotecan,Topotecan,0.1530161859725181,-0.03104895104895109,0.039593185110492035,0.010069930069930046,0.027427377341481707,-0.011468531468531495
GDSC2::1809::Teniposide,Teniposide,0.06116014278494619,-0.06041958041958047,0.045086666791419816,-5.551115123125783e-17,0.0013150318821124607,-0.009510489510489537
GDSC2::1810::Mitoxantrone,Mitoxantrone,0.10874307362383018,-0.0002797202797202858,0.04574916781562388,0.025454545454545438,0.05053796408333788,0.01706293706293706
GDSC2::1811::Dactinomycin,Dactinomycin,0.018676474649031105,-0.060419580419580406,0.06285979620759163,0.0022377622377622586,0.06155218163117082,0.005594405594405657
GDSC2::1812::Bleomycin,Bleomycin,-0.010895264090912793,-0.015104895104895162,-0.015390428818874868,0.017342657342657355,0.056942571458097335,0.006993006993006954
GDSC2::1813::Fludarabine,Fludarabine,-0.0879621768501917,0.019580419580419554,-0.08882394988056208,0.005314685314685312,0.03226068475605004,0.006433566433566438
GDSC2::1814::Nelarabine,Nelarabine,-0.007778077330176325,-0.008951048951048965,-0.03401193354458365,0.029930069930069917,0.009395061212281508,0.008951048951048979
GDSC2::1815::Dacarbazine,Dacarbazine,0.05329183297460616,-0.0005594405594405993,0.03767830001781158,-0.004755244755244761,0.042690763927044406,-0.008951048951049024
GDSC2::1816::Fulvestrant,Fulvestrant,0.03196974762574989,-0.008111888111888142,0.04501068033547284,0.01118881118881122,0.04972676656112429,0.00587412587412588
GDSC2::1817::Romidepsin,Romidepsin,0.00492847731015722,0.01426573426573428,-0.05297460716317337,0.02181818181818186,0.030693457659339174,0.012307692307692304
GDSC2::1819::Docetaxel,Docetaxel,-0.015321077861951249,-0.06268656716417909,-0.022313190032323238,0.03373134328358213,0.09694580804546638,0.015223880597014926
GDSC2::1820::123829,123829,0.13230062333153314,-0.0030769230769230674,0.0017339953976349687,0.02937062937062942,0.054187011653260564,0.015104895104895162
GDSC2::1821::765771,765771,0.014231835206691468,-0.07356643356643358,0.026256518645943583,0.0016783216783217217,0.06967421258339934,-0.01006993006993008
GDSC2::1824::123138,123138,-0.02101079645895254,-0.04979020979020981,0.03448537006806762,-0.003916083916083918,0.04166026273625412,-0.0044755244755244755
GDSC2::1825::Podophyllotoxin bromide,Podophyllotoxin bromide,-0.03042046447738711,0.013986013986014019,-0.05688911897064197,0.020419580419580457,0.0825039879327012,0.016503496503496536
GDSC2::1826::50869,50869,0.04276413860580641,-0.05566433566433572,0.045070355038748566,0.013146853146853116,0.07587029728530337,0.015384615384615398
GDSC2::1827::Dihydrorotenone,Dihydrorotenone,0.01966933979644203,-0.0083916083916084,0.004394277175855832,0.0193006993006993,0.040583335140329524,0.006433566433566462
GDSC2::1828::720427,720427,0.007064261883577894,-0.03888111888111889,0.038767463286945913,-0.010349650349650321,0.0325402352101436,-0.0262937062937063
GDSC2::1829::667880,667880,0.02601026635999326,-0.009510489510489502,0.025209777845484505,0.0027972027972028024,0.015549890251294052,-0.004195804195804183
GDSC2::1830::Gallibiscoquinazole,Gallibiscoquinazole,0.03302832254949917,-0.0072727272727273334,0.08365259966435712,0.026013986013985985,0.0703606408778703,0.022657342657342625
GDSC2::1831::L-Oxonoreleagnine,L-Oxonoreleagnine,0.012623873725070789,-0.033846153846153845,0.03402983297839568,3.8163916471489756e-17,0.04673652722257993,-0.0019580419580419624
GDSC2::1832::729189,729189,0.05274695967330523,-0.015664335664335668,0.04482901768965619,0.002797202797202799,0.041015327594503104,-0.005314685314685302
GDSC2::1833::741909,741909,-0.07894708737122902,0.0064335664335664206,-0.09883715984303754,0.04727272727272732,0.08099232832283643,0.027972027972028003
GDSC2::1834::743380,743380,-0.08026750374563729,-0.01034965034965038,-0.10470470425858935,0.042517482517482504,0.07633270578057894,0.02853146853146853
GDSC2::1835::Elephantin,Elephantin,0.1103681204656084,0.009230769230769244,0.017658293865685293,0.026573426573426602,0.060702780745875984,0.018181818181818223
GDSC2::1836::150412,150412,-0.013964426788322548,-0.017062937062937038,0.029161081627099072,0.003356643356643301,0.029502269023496064,-1.734723475976807e-17
GDSC2::1838::Sinularin,Sinularin,0.04947401731423473,-0.01146853146853154,0.046738473562016214,0.015664335664335664,0.04953897765081483,0.004475524475524441
GDSC2::1839::615590,615590,0.02470739237439168,-0.014825174825174876,0.04160648915757603,0.011188811188811182,0.05601355415845255,0.0019580419580419416
GDSC2::1840::630600,630600,0.05564178354170224,-0.042237762237762225,0.04473240755052643,0.005594405594405626,0.017765720107860705,0.0002797202797203066
GDSC2::1843::LMP744,LMP744,0.11210902859331862,0.01706293706293701,0.022616874435953616,0.026573426573426557,0.05622101544672775,-0.008951048951048965
GDSC2::1844::776928,776928,-0.2516936079654626,0.04335664335664336,-0.2367294833522322,0.06041958041958045,0.07566053751373492,0.041118881118881144
GDSC2::1845::Schweinfurthin A,Schweinfurthin A,0.05966620380037613,-0.03748251748251752,0.0342680716311865,0.025734265734265762,0.07305643468016387,0.023216783216783242
GDSC2::1847::BEN,BEN,0.15465028221971733,-0.04783216783216782,0.028179815013654075,0.0022377622377622412,0.019929982184575312,-0.02629370629370626
GDSC2::1849::Sabutoclax,Sabutoclax,-0.02845412706945294,-0.05132947976878614,-0.0032973657277584056,0.013410404624277443,-0.010628163096665588,-0.005780346820809273
GDSC2::1852::LY2109761,LY2109761,0.037624065944439566,0.00393063583815028,0.03777614975356869,0.012947976878612703,0.0256333085506546,0.017803468208092442
GDSC2::1853::OF-1,OF-1,0.008647192911222845,-0.03609195402298855,0.036246954501084616,0.02666666666666666,0.02533978037239404,0.012643678160919561
GDSC2::1854::MN-64,MN-64,0.008260948878824559,-0.02114942528735634,0.014039547230920713,0.02413793103448282,0.01584704512192414,0.008965517241379319
GDSC2::1855::KRAS (G12C) Inhibitor-12,KRAS (G12C) Inhibitor-12,-0.017538624525363034,-0.04643678160919544,0.02528379794482105,0.018390804597701142,0.013212133380860358,0.01839080459770116
GDSC2::1862::MG-132,MG-132,0.0066140758504937835,-0.015026455026455037,-0.021973557597528393,-0.007619047619047577,0.06319425518616528,0.0029629629629629416
GDSC2::1866::BDP-00009066,BDP-00009066,-0.05353900790322985,-0.01378378378378378,-0.05637516208214577,-0.016756756756756717,0.04868760518589643,-0.015675675675675682
GDSC2::1873::Buparlisib,Buparlisib,-0.009020010459452,0.0015053763440859985,-0.025932181080837058,0.009247311827957017,0.031083995157086042,0.01526881720430106
GDSC2::1908::Ulixertinib,Ulixertinib,0.001471963541873622,-0.0225806451612903,0.004995602098548213,-0.003440860215053739,0.006143638645975447,-0.0025806451612902827
GDSC2::1909::Venetoclax,Venetoclax,-0.09994321193595246,0.02946236559139788,-0.14586300777947803,0.02946236559139786,0.11485332267064807,0.04172043010752686
GDSC2::1910::ABT737,ABT737,-0.014842688813710536,-0.05225806451612906,-0.025342412040407325,-0.001075268817204298,0.0025954639830889636,-0.02021505376344088
GDSC2::1911::Dactinomycin,Dactinomycin,-0.001489821460239682,-0.04415300546448088,-0.020615874936102285,0.020546448087431703,0.02130246936895719,0.008087431693989101
GDSC2::1912::Afuresertib,Afuresertib,0.03303949756303748,-0.05182795698924736,0.009904323615442578,0.01763440860215052,0.018337932357730624,0.0223655913978494
GDSC2::1913::AGI-5198,AGI-5198,0.03854410859688917,-0.009462365591397858,0.025585756454772346,0.0062365591397849605,0.01966880521009573,-0.0075268817204301
GDSC2::1915::AZD3759,AZD3759,-0.07652322579991955,-0.014893617021276617,-0.06731830576729636,0.03276595744680848,0.03643114534639191,0.0031914893617021323
GDSC2::1916::AZD5363,AZD5363,-0.006431355590958088,-0.047741935483871,0.0032046552351514546,0.023655913978494626,0.024355565374156063,0.009892473118279562
GDSC2::1917::AZD6738,AZD6738,0.04521191327824048,-0.033118279569892474,0.020957769675433502,0.01763440860215058,0.04194029385460962,0.01698924731182796
GDSC2::1918::AZD8186,AZD8186,-0.003420627265989795,-0.03806451612903227,-0.001957410209554311,0.022795698924731163,0.017258038919644836,-0.005161290322580635
GDSC2::1919::Osimertinib,Osimertinib,-0.05064427134499638,-0.01139784946236562,-0.06936824246797113,0.001935483870967765,0.03050237973564207,-0.004301075268817199
GDSC2::1922::Cediranib,Cediranib,-0.04981340957141578,-0.03548387096774192,-0.06543272061965966,-0.005376344086021521,0.029600052542683164,-0.010752688172043001
GDSC2::1924::Ipatasertib,Ipatasertib,-0.04210579768970035,-0.0875268817204301,0.0242968023608523,0.021290322580645206,0.04280196896427868,0.015483870967741925
GDSC2::1925::GDC0810,GDC0810,0.015357479602957635,-0.010752688172043001,0.009377371278334934,-0.0006451612903225178,0.02372108598953937,-0.0062365591397849605
GDSC2::1926::GNE-317,GNE-317,-0.021604623846378956,-0.0026086956521739584,-0.005031235851198801,0.011956521739130423,0.019998622439972635,0.005869565217391244
GDSC2::1927::GSK2578215A,GSK2578215A,0.02611006993507381,0.0004301075268817005,0.018476906501298185,0.020000000000000042,0.02298786839766942,0.009032258064516099
GDSC2::1928::I-BRD9,I-BRD9,0.01581302999632772,-0.029677419354838717,0.041711052346872,0.026881720430107517,0.019834077011315898,0.0047311827956989
GDSC2::1930::Telomerase Inhibitor IX,Telomerase Inhibitor IX,0.03479314364264208,-0.013763440860215088,0.005346930163617536,0.039569892473118234,0.026442478467219033,0.017419354838709634
GDSC2::1931::MIRA-1,MIRA-1,-0.02978033046565076,-0.07595744680851062,0.012575770709432721,0.0006382978723404424,0.003968832843610937,-0.01170212765957446
GDSC2::1932::NVP-ADW742,NVP-ADW742,0.02390610598575238,-0.0038709677419355437,0.011748631071271332,0.018494623655913936,0.0295745295495633,0.013548387096774119
GDSC2::1933::P22077,P22077,0.028175866295794272,-0.010322580645161325,0.026588957011572933,0.01806451612903226,0.016205763137670637,-0.0006451612903226218
GDSC2::1936::Savolitinib,Savolitinib,-0.06051374417167321,0.02537634408602156,-0.05650409718096494,0.0006451612903226045,0.05497247942008254,0.02860215053763446
GDSC2::1939::UMI-77,UMI-77,-0.06534522014011857,0.005405405405405399,-0.06868441336431275,0.015135135135135157,0.036160516270811405,0.014054054054054056
GDSC2::1940::WIKI4,WIKI4,0.011413592509487813,-0.007311827956989255,0.008083727634879745,0.001935483870967765,-0.007247251395852139,-0.021290322580645175
GDSC2::1941::Sepantronium bromide,Sepantronium bromide,-0.01734228245702707,-0.02021505376344087,-0.03704333379143443,0.03612903225806452,0.025515526200384775,0.0193548387096774
GDSC2::1996::MIM1,MIM1,0.0062325836051804195,-0.039189189189189184,0.055887976792440286,0.006756756756756743,0.030828737130174977,-0.004864864864864878
GDSC2::1997::WEHI-539,WEHI-539,-0.028002689116015,-0.03101604278074864,-0.05369248164227347,0.039144385026738004,0.010866769342717353,-0.004278074866310128
GDSC2::1998::BPD-00008900,BPD-00008900,0.0032896083704510026,0.0008108108108108164,-0.002527462221559862,0.01972972972972972,0.028134739973237677,0.010270270270270259
GDSC2::1999::N25720-51-A1,N25720-51-A1,-0.0723795463898016,-0.10648648648648652,0.06436001210312381,0.017567567567567555,0.04907273334232798,0.0035135135135135123
GDSC2::2000::N27922-53-1,N27922-53-1,-1.0192373540718336e-06,-0.007297297297297299,0.012509216175020432,0.013513513513513483,0.008908859991808349,0.00810810810810808
GDSC2::2002::N30652-18-1,N30652-18-1,-0.027441422159343754,-0.017567567567567575,-0.02384165475349076,0.016756756756756756,-0.02487210599843226,-0.005405405405405399
GDSC2::2003::N29087-69-1,N29087-69-1,-0.06422296102311198,-0.02621621621621622,-0.034616438713566344,0.0189189189189189,-0.014231329076622057,0.009459459459459398
GDSC2::2010::HKMTI-1-005,HKMTI-1-005,0.04028309788932649,-0.024864864864864875,0.06069585176067793,0.03378378378378375,0.09394413058067741,0.03054054054054047
GDSC2::2011::ICL-SIRT078,ICL-SIRT078,0.023629175364850763,-0.04513513513513509,0.029669757162028798,0.005945945945945975,0.037299819356680475,0.011351351351351395
GDSC2::2037::GSK343,GSK343,0.05588672532420014,-0.04972972972972967,0.04007609143927904,0.0013513513513513584,0.019623341007150463,-0.013243243243243268
GDSC2::2038::UNC0638,UNC0638,0.050566038065003704,0.0032876712328767307,0.053584490925192796,0.020547945205479486,0.05910641338876288,0.019726027397260287
GDSC2::2039::AGK2,AGK2,0.008942889586275982,-0.001758241758241741,0.023417756691351155,0.012307692307692339,0.02035574332595047,0.01164835164835168
GDSC2::2040::Foretinib,Foretinib,-0.06500276964553797,-0.0021621621621621782,-0.062190313520895435,0.008648648648648661,0.01785713775134634,-0.01405405405405406
GDSC2::2043::BIBR-1532,BIBR-1532,0.028864657830588225,0.018378378378378364,0.01871219935854973,0.016216216216216224,0.026098371139381404,0.002162162162162161
GDSC2::2044::Pyridostatin,Pyridostatin,0.015615044096797481,-0.016216216216216214,0.014580405331512614,0.006486486486486483,0.025066921366912576,0.00216216216216214
GDSC2::2045::AMG-319,AMG-319,-0.022443806870343863,-0.027027027027026997,0.0019628714870234543,3.8163916471489756e-17,0.013627332256315183,-0.0021621621621621227
GDSC2::2046::MK-8776,MK-8776,0.014117160810847684,-0.027027027027027042,0.013297926459755915,0.010810810810810824,0.03008073097553776,0.008648648648648664
GDSC2::2047::Ulixertinib,Ulixertinib,2.6339138115893945e-05,-0.010000000000000005,0.013485869169027165,0.0132432432432433,0.04272023973093564,0.01054054054054058
GDSC2::2048::Vinorelbine,Vinorelbine,-0.054581968448542906,-0.06129032258064519,-0.016696001716206776,0.023655913978494612,0.015015451333793228,0.0010752688172043084
GDSC2::2055::Mycophenolic acid,Mycophenolic acid,-0.05261880925730744,-0.06476190476190472,0.0006847097524229628,0.0182312925170068,-0.03300662120213382,-0.0021768707482993158
GDSC2::2057::Remodelin,Remodelin,0.0035685999753662934,-0.007027027027027066,0.030459885380937024,0.040540540540540536,-0.011906883918966216,0.0010810810810810145
GDSC2::2096::VX-11e,VX-11e,0.04820081225767958,-0.020000000000000018,0.027594528651091466,-0.004946236559139741,0.0186223016756788,0.01591397849462366
GDSC2::2106::Uprosertib,Uprosertib,-0.01121443428083957,-0.06965986394557826,0.05705308450644808,0.02721088435374146,0.042729157602801715,0.009251700680272062
GDSC2::2107::LJI308,LJI308,-0.02604911244932251,-0.023440860215053788,0.011935082863746338,0.022580645161290325,0.0035442988917147034,0.015053763440860228
GDSC2::2109::AZ6102,AZ6102,-0.06636882827668322,-0.0096774193548387,-0.07320995315094492,0.023225806451612915,0.04992676092822301,0.011397849462365613
GDSC2::2110::GSK591,GSK591,0.002531973521253894,-0.02537634408602154,0.020135248306185405,0.0008602150537634357,0.03138193447743132,-0.00021505376344084504
GDSC2::2111::VE821,VE821,0.023428051647655934,-0.05297297297297293,0.019615212036700136,-0.005405405405405343,0.023854687734143232,-0.01621621621621614
GDSC2::2112::VTP-A,VTP-A,0.03241161103967105,0.0019047619047618952,0.03331958793197054,0.022585034013605433,0.03348701550275224,0.0163265306122449
GDSC2::2113::VTP-B,VTP-B,0.02622480071129729,0.0032653061224489424,0.017345817160757004,0.025306122448979562,0.02821842655249429,0.02721088435374146
GDSC2::2145::PBD-288,PBD-288,-0.1539533906832382,-0.014864864864864873,-0.06107532272727312,0.029459459459459467,0.0321931824848003,0.016756756756756815
GDSC2::2148::POMHEX,POMHEX,-0.08845316067909947,-0.05108108108108109,-0.04213854068158818,0.023783783783783798,0.07687093751234042,0.014324324324324317
GDSC2::2149::CT7033-2,CT7033-2,-0.2185839867804238,-0.06621621621621623,-0.05559858425294584,0.01270270270270268,0.026835518446990392,0.005945945945945941
GDSC2::2154::GSK-LSD1-2HCl,GSK-LSD1-2HCl ,-0.020119593458718166,-0.023513513513513544,0.022627371287721187,0.015675675675675623,0.008027099884963862,-0.01675675675675673
GDSC2::2156::5-azacytidine,5-azacytidine,-0.030498802781467216,-0.09459459459459459,0.00956641026176186,0.005675675675675718,0.01755296622826874,-0.016486486486486446
GDSC2::2157::A-366,A-366,-0.08353726875731327,-0.06459459459459457,0.026470054718453984,-0.0021621621621621574,-0.0033905191728220707,-0.01135135135135136
GDSC2::2158::CPI-637,CPI-637,-0.03689611860710995,-0.08351351351351353,0.04271386152961543,0.004054054054054068,0.030348257567418546,-0.015945945945945943
GDSC2::2159::UNC0379,UNC0379,-0.04358244782653142,-0.04756756756756756,0.0140708521025672,0.019729729729729695,0.020298566427788378,0.007567567567567594
GDSC2::2169::AZD6482,AZD6482,-0.14067769373703265,-0.1191666666666667,0.0767801031738451,0.0341666666666667,-0.0014275261496843328,-0.022500000000000006
GDSC2::2170::AT13148,AT13148,0.04461897474738419,-0.03333333333333332,0.032711831691636384,0.004946236559139797,0.033112431040114076,0.0004301075268817803
GDSC2::2171::BMS-754807,BMS-754807,-0.0410194614062489,-0.0627027027027027,-0.007806688975325882,0.016216216216216262,0.009235270865707745,0.006486486486486521
GDSC2::2172::JQ1,JQ1,0.024629965270515086,-0.050810810810810826,0.013409168145064099,-0.0010810810810810978,0.02601726177253072,-0.010810810810810825
GDSC2::2173::PFI-1,PFI-1,0.04998854994297974,-0.04065217391304352,0.0496766165578022,0.017391304347826,0.019439900209151872,-0.013260869565217458
GDSC2::2174::IOX2,IOX2,-0.03432647933819588,-0.03999999999999994,0.07021965634853222,0.005000000000000032,-0.028100280132597577,-0.034999999999999934
GDSC2::2175::CHIR-99021,CHIR-99021,0.065206091082465,0.025,0.1170916585892936,0.03499999999999998,0.09858037693833577,0.03
GDSC2::2177::SGC0946,SGC0946,-0.008043413388373333,-0.030869565217391325,0.017911915264373857,-0.007826086956521715,0.01858973201393499,-0.0004347826086956823
