analysis_id,drug_name,method,n_matched,mean_test_nll,se_test_nll,mean_pit_ks,se_pit_ks,mean_pi90_coverage,se_pi90_coverage,mean_abs_coverage_error,se_abs_coverage_error,mean_pi90_width,se_pi90_width,reps
GDSC1::1268::XAV939,XAV939,pca_mdn,890,1.2303002615992942,0.037744855784105004,0.07230909415688333,0.011074472874497875,0.8955056179775281,0.015241190973315224,0.02606741573033704,0.008213782868538001,2.6215620026935165,0.04437096064846207,5
GDSC1::127::GSK269962A,GSK269962A,plugin_pca_cindes,387,1.6185472877426548,0.05907345773795737,0.11926087671016697,0.015581957252557645,0.8897435897435898,0.023148038570856157,0.03794871794871792,0.01421632438526063,3.847033433813775,0.19364353225783087,5
GDSC1::127::GSK269962A,GSK269962A,gaussian_elasticnet_baseline,387,1.707283710503686,0.11964866319132579,0.1479416146243571,0.020660139596315807,0.9051282051282052,0.031035175479256952,0.052307692307692236,0.016903640742409756,3.689216163459752,0.17931543194775953,5
GDSC1::127::GSK269962A,GSK269962A,pca_gaussian_baseline,387,1.640259456076287,0.05986341415399185,0.12948875331837537,0.0174324304131329,0.9282051282051282,0.019273456895349907,0.04461538461538458,0.00852732776836711,4.060618223208258,0.058249240540259116,5
GDSC1::127::GSK269962A,GSK269962A,pca_mdn,387,1.6505359466259297,0.06516532718433339,0.12649801925079224,0.01381688510779482,0.8871794871794872,0.026085884550481817,0.0456410256410256,0.014170001927844204,3.8713419009050014,0.09955274220070313,5
GDSC1::133::Doxorubicin,Doxorubicin,plugin_pca_cindes,849,1.918810358987495,0.0399590632941735,0.07068066747730027,0.007638923487832156,0.884705882352941,0.01649158325750138,0.02470588235294114,0.013336216527946636,5.02526281302332,0.06005768983877869,5
GDSC1::133::Doxorubicin,Doxorubicin,gaussian_elasticnet_baseline,849,1.9481505703521442,0.04153823134480064,0.07529404294272754,0.008584067634013298,0.8435294117647059,0.01045669931448891,0.05647058823529409,0.010456699314488917,4.44100240613798,0.08179681238178721,5
GDSC1::133::Doxorubicin,Doxorubicin,pca_gaussian_baseline,849,1.9236497921996971,0.041243915742771184,0.06547754816345501,0.003824921911708748,0.891764705882353,0.016386339149628372,0.02235294117647056,0.012670976016787064,5.220695024189866,0.04885470005051237,5
GDSC1::133::Doxorubicin,Doxorubicin,pca_mdn,849,1.9133782029151916,0.03660192628690684,0.06563460978189935,0.005981782833581194,0.8823529411764707,0.012616241523251292,0.01999999999999998,0.011705734554195529,4.999533640643958,0.0847156247726159,5
GDSC1::134::Etoposide,Etoposide,plugin_pca_cindes,858,2.093070576689277,0.018652449929811726,0.07344735826559462,0.0100464633670945,0.8825581395348838,0.01575141533040005,0.029999999999999936,0.009957997240003074,6.072076981820495,0.09695367990947325,5
GDSC1::134::Etoposide,Etoposide,gaussian_elasticnet_baseline,858,2.107441425198378,0.032668179056656095,0.0985416135500401,0.013510696517437948,0.7883720930232558,0.026169249848667208,0.11162790697674418,0.02616924984866722,4.730858410397741,0.23937309940354956,5
GDSC1::134::Etoposide,Etoposide,pca_gaussian_baseline,858,2.0683521996191785,0.015842130294466072,0.07219760317290254,0.013064375805333671,0.8918604651162791,0.012415207269803863,0.02069767441860458,0.007975082883480124,6.086715430140592,0.01997401466173871,5
GDSC1::134::Etoposide,Etoposide,pca_mdn,858,2.065080419529316,0.012703672178134347,0.07911748919114592,0.01421682077234374,0.8860465116279069,0.010814578626592025,0.0190697674418604,0.008643845367463172,5.8292912895679025,0.056295673917817396,5
GDSC1::1359::965-D2,965-D2,plugin_pca_cindes,819,1.446159167811215,0.02626417474073438,0.08659530352356667,0.012400991554724745,0.9109756097560975,0.015010406859867275,0.02365853658536582,0.010746940408228428,3.3484324176096543,0.05650072818825369,5
GDSC1::1359::965-D2,965-D2,gaussian_elasticnet_baseline,819,1.4406551638875287,0.033204668990324225,0.08559216915261399,0.006445245233718538,0.8817073170731706,0.009166644133154203,0.021707317073170702,0.007062649871009892,2.9949200542570518,0.06607658914491123,5
GDSC1::1359::965-D2,965-D2,pca_gaussian_baseline,819,1.4302610894450383,0.03363175159164117,0.06999270740538031,0.003967175045839362,0.9085365853658537,0.011886334566840203,0.01731707317073166,0.009194183817058884,3.239566323023637,0.02843583269212851,5
GDSC1::1359::965-D2,965-D2,pca_mdn,819,1.4575251590914842,0.043491129856761686,0.07564529919590682,0.006131997241854002,0.902439024390244,0.013770231451995381,0.02487804878048778,0.00603134781408693,3.139079370057509,0.0164456699873396,5
GDSC1::135::Gemcitabine,Gemcitabine,plugin_pca_cindes,838,2.381321207855991,0.013293172952841437,0.11795985632810116,0.018077052872979508,0.8452380952380952,0.010309826235529042,0.05476190476190475,0.01030982623552905,7.680007249360972,0.11213741262720696,5
GDSC1::135::Gemcitabine,Gemcitabine,gaussian_elasticnet_baseline,838,2.369633307315591,0.024223028290002502,0.138979404350887,0.017034722101657636,0.8345238095238094,0.012542444943872307,0.06547619047619045,0.012542444943872312,6.893513086862631,0.24997041337819595,5
GDSC1::135::Gemcitabine,Gemcitabine,pca_gaussian_baseline,838,2.3709662347261977,0.010274771354444602,0.10819360212575031,0.017103711551280702,0.9035714285714287,0.009297916280841251,0.01690476190476186,0.004265826873135454,8.343010722165275,0.021944714691600448,5
GDSC1::135::Gemcitabine,Gemcitabine,pca_mdn,838,2.3342796741496947,0.015454428721924795,0.08707269787864133,0.012918479782303744,0.85,0.012959250629212635,0.049999999999999975,0.012959250629212634,7.871101736950417,0.0977664794493906,5
GDSC1::1360::993-D2,993-D2,plugin_pca_cindes,821,1.1170520292744435,0.04017249027041284,0.08612921208570881,0.014286000317243891,0.8945454545454545,0.011907201639023332,0.01999999999999998,0.007015658728963787,2.259054950588541,0.05522598005310027,5
GDSC1::1360::993-D2,993-D2,gaussian_elasticnet_baseline,821,1.204703144820741,0.04290059744051044,0.09399621888880846,0.020544792787795006,0.8909090909090909,0.012567540214138003,0.02242424242424242,0.007272727272727277,2.24266606923625,0.04026251789423685,5
GDSC1::1360::993-D2,993-D2,pca_gaussian_baseline,821,1.204039833797009,0.04320086924491894,0.10822895220373366,0.017462767679061405,0.9151515151515153,0.010670798097975132,0.0236363636363636,0.005620374845754969,2.4561916492064997,0.028789866846555937,5
GDSC1::1360::993-D2,993-D2,pca_mdn,821,1.1203405983881516,0.04039222808737295,0.08943175241332355,0.022197751396880294,0.8921212121212122,0.011562899411114503,0.016363636363636337,0.009070684573997434,2.4069863734433445,0.03037895532053468,5
GDSC1::1362::BAY ACCi,BAY ACCi,plugin_pca_cindes,822,1.1381244928058332,0.036596189283996286,0.10769072094418557,0.023983028901158804,0.8969696969696971,0.020100756305184226,0.029696969696969645,0.01363299621721452,2.355143161693789,0.04575378981873876,5
GDSC1::1362::BAY ACCi,BAY ACCi,gaussian_elasticnet_baseline,822,1.1423453851917396,0.056632928094506124,0.11688672578107173,0.019090856364625125,0.8981818181818182,0.01596598772402364,0.0236363636363636,0.010773568990685583,2.1804093450213253,0.02472750599661731,5
GDSC1::1362::BAY ACCi,BAY ACCi,pca_gaussian_baseline,822,1.157399160932413,0.03817566730351683,0.10779176682546228,0.017375817736634363,0.9151515151515153,0.015090787391501492,0.03090909090909088,0.006803013430498086,2.454624407448497,0.02317302477062368,5
GDSC1::1362::BAY ACCi,BAY ACCi,pca_mdn,822,1.1075945220390957,0.04266772813540662,0.0948333573498494,0.02296941049181975,0.8751515151515152,0.016773760609815808,0.03090909090909086,0.014031317457927534,2.262863426689548,0.04906784325253963,5
GDSC1::1363::BAY AKT1,BAY AKT1,plugin_pca_cindes,822,1.734320701145381,0.016590479759436314,0.08957183249846938,0.010529105789855867,0.8654545454545455,0.010739421301011723,0.03454545454545453,0.010739421301011732,4.187456789104898,0.11037351470426451,5
GDSC1::1363::BAY AKT1,BAY AKT1,gaussian_elasticnet_baseline,822,1.752105843885871,0.026226241096907042,0.1009129632757709,0.013457825683192972,0.8666666666666666,0.01484539238050411,0.033333333333333305,0.014845392380504101,3.911016801893382,0.09606661017631891,5
GDSC1::1363::BAY AKT1,BAY AKT1,pca_gaussian_baseline,822,1.739049973149165,0.016075091831377963,0.09789127920703475,0.00851649543893102,0.9054545454545455,0.007808544682863709,0.0151515151515151,0.0033195306515464555,4.579406943783882,0.027699214509999605,5
GDSC1::1363::BAY AKT1,BAY AKT1,pca_mdn,822,1.682296114329136,0.01386046730288046,0.07587839024453877,0.007126166300671836,0.8715151515151515,0.013740344301520794,0.0296969696969697,0.013083050390862381,4.228417620970985,0.06982008167604516,5
GDSC1::1364::BAY-HDAC11_1,BAY-HDAC11_1,plugin_pca_cindes,823,1.5940715117723978,0.02265847450767439,0.10377596552874854,0.01371714166056074,0.8400000000000001,0.011273378931962574,0.06,0.011273378931962565,3.5554086589895357,0.043675265945893486,5
GDSC1::1364::BAY-HDAC11_1,BAY-HDAC11_1,gaussian_elasticnet_baseline,823,1.7432352928663932,0.052030624855002316,0.11731683303085241,0.011894285829231943,0.8072727272727273,0.028645581328718722,0.09272727272727273,0.028645581328718722,2.971078587275816,0.11296107576407997,5
GDSC1::1364::BAY-HDAC11_1,BAY-HDAC11_1,pca_gaussian_baseline,823,1.6430970244944916,0.0165670860238471,0.10795952778325255,0.00869157305825167,0.8969696969696971,0.006639061303092945,0.01030303030303026,0.004453617714151244,3.8924192194807476,0.014802687929356647,5
GDSC1::1364::BAY-HDAC11_1,BAY-HDAC11_1,pca_mdn,823,1.5455822960174443,0.017551175688677607,0.09966662539504306,0.017476948112136105,0.8521212121212122,0.011594622102853934,0.047878787878787875,0.011594622102853927,3.6311851549251273,0.03664292323388121,5
GDSC1::1365::BAY-HDAC11_2,BAY-HDAC11_2,plugin_pca_cindes,822,1.520130448385041,0.02845726564771704,0.1265207662978419,0.0109894869696655,0.8581818181818182,0.017206144929185926,0.041818181818181796,0.017206144929185926,3.3081214780496184,0.14314226236176952,5
GDSC1::1365::BAY-HDAC11_2,BAY-HDAC11_2,gaussian_elasticnet_baseline,822,1.5338720996096042,0.02743648615524932,0.15001194314106395,0.006812778468636067,0.8460606060606061,0.012654916980497645,0.05393939393939394,0.012654916980497638,2.8928890533348155,0.05519367293177057,5
GDSC1::1365::BAY-HDAC11_2,BAY-HDAC11_2,pca_gaussian_baseline,822,1.5340690421680656,0.01905321447136483,0.12624320733001365,0.007865282113183705,0.8945454545454545,0.007808544682863706,0.015151515151515119,0.003319530651546464,3.434878726298359,0.017082127610965937,5
GDSC1::1365::BAY-HDAC11_2,BAY-HDAC11_2,pca_mdn,822,1.4705981913118653,0.02794288616951434,0.0975838916176655,0.008682943154813248,0.873939393939394,0.017397212235645228,0.036969696969696916,0.011435128644917079,3.344005272590639,0.030079676060867297,5
GDSC1::1367::BAY-HDAC11_4,BAY-HDAC11_4,plugin_pca_cindes,822,1.4674477807653736,0.014226449462236999,0.09278531845435822,0.016340217851211942,0.9236363636363636,0.028336169036511438,0.05757575757575754,0.010670798097975128,3.3934325248506405,0.2298382300299153,5
GDSC1::1367::BAY-HDAC11_4,BAY-HDAC11_4,gaussian_elasticnet_baseline,822,1.4195338600931349,0.04566854235984737,0.11796091461323677,0.019128908488393413,0.8557575757575758,0.015965987724023616,0.0442424242424242,0.015965987724023613,2.770677265737215,0.06985626832415236,5
GDSC1::1367::BAY-HDAC11_4,BAY-HDAC11_4,pca_gaussian_baseline,822,1.407696451894033,0.021288234476825763,0.07192790082208222,0.016299439350467515,0.9054545454545455,0.00869860611782262,0.01636363636363634,0.0040201512610368575,3.1927930965434124,0.01323154491062929,5
GDSC1::1367::BAY-HDAC11_4,BAY-HDAC11_4,pca_mdn,822,1.4169258365486606,0.021489417888266985,0.09164965920944457,0.015536812140679583,0.8981818181818182,0.007272727272727287,0.01151515151515148,0.004535342286998727,3.1156108964064195,0.024375427219081265,5
GDSC1::1368::BAY-MPS1,BAY-MPS1,plugin_pca_cindes,823,1.8576354544668447,0.00995406602372215,0.09073058648199138,0.012826333441920837,0.886060606060606,0.013333333333333327,0.02848484848484848,0.004848484848484856,4.8641578463893715,0.09963277573362751,5
GDSC1::1368::BAY-MPS1,BAY-MPS1,gaussian_elasticnet_baseline,823,1.8287795149314814,0.042158408735287374,0.11031986174998283,0.014926277077099953,0.7842424242424242,0.022563042992710638,0.11575757575757577,0.02256304299271063,3.5849204026686494,0.09623813885838675,5
GDSC1::1368::BAY-MPS1,BAY-MPS1,pca_gaussian_baseline,823,1.8226496315441707,0.008513065955437441,0.07240048982585671,0.002675490341288715,0.9090909090909092,0.0050706668274792316,0.01030303030303024,0.004453617714151226,4.886535342882372,0.010817889380062319,5
GDSC1::1368::BAY-MPS1,BAY-MPS1,pca_mdn,823,1.8447668569015736,0.024421196664412302,0.0814305212699852,0.008458072771779604,0.8593939393939394,0.009659016636672261,0.04060606060606062,0.009659016636672268,4.542221405478478,0.06254336790377814,5
GDSC1::1369::BAY-MPS-combo-1 (paclitaxel 5 uM),BAY-MPS-combo-1 (paclitaxel 5 uM),plugin_pca_cindes,705,1.7730705428228437,0.0168535511376127,0.0959867573215572,0.01114131790179391,0.9276595744680851,0.01669305290204227,0.027659574468084997,0.016693052902042295,4.828615641643377,0.2680575801224906,5
GDSC1::1369::BAY-MPS-combo-1 (paclitaxel 5 uM),BAY-MPS-combo-1 (paclitaxel 5 uM),gaussian_elasticnet_baseline,705,1.6989164319408032,0.03835090087469531,0.08712597459119828,0.006370770584922341,0.8326241134751774,0.014977809987193539,0.06737588652482265,0.01497780998719355,3.6299591146549566,0.08684256922758248,5
GDSC1::1369::BAY-MPS-combo-1 (paclitaxel 5 uM),BAY-MPS-combo-1 (paclitaxel 5 uM),pca_gaussian_baseline,705,1.7250712410239544,0.02263951233851329,0.06788231566577307,0.009373196743603754,0.9148936170212766,0.009247095610216532,0.01744680851063824,0.008053940179618952,4.641074335653855,0.028030343785607117,5
GDSC1::1369::BAY-MPS-combo-1 (paclitaxel 5 uM),BAY-MPS-combo-1 (paclitaxel 5 uM),pca_mdn,705,1.7365344698547471,0.02315075918922373,0.06363862840326295,0.00973943778874229,0.8907801418439716,0.010661912325087146,0.018297872340425462,0.00715714939662006,4.545840399032592,0.019159370677639957,5
GDSC1::136::Mitomycin-C,Mitomycin-C,plugin_pca_cindes,849,1.897355684729368,0.037496621780504454,0.09213653608554591,0.01728719903528101,0.8717647058823529,0.024282079341823855,0.044705882352941116,0.017008037993883472,4.767115784347779,0.15573635303090902,5
GDSC1::136::Mitomycin-C,Mitomycin-C,gaussian_elasticnet_baseline,849,1.842584327529164,0.051580759126805056,0.10538959316753334,0.01046003668480918,0.7917647058823529,0.01799653945973924,0.10823529411764705,0.01799653945973925,3.702902114841155,0.13196941849781013,5
GDSC1::136::Mitomycin-C,Mitomycin-C,pca_gaussian_baseline,849,1.8658605051369723,0.03193495476477601,0.07132462001254128,0.012557479325528555,0.8976470588235295,0.015180574000663465,0.02823529411764706,0.005703152773430956,4.975153632422758,0.02996985531544869,5
GDSC1::136::Mitomycin-C,Mitomycin-C,pca_mdn,849,1.8692736968573402,0.0389796419115079,0.09381814597934798,0.023862513371984032,0.8717647058823529,0.019367150156652135,0.03529411764705878,0.01621652794363554,4.738874367059709,0.07019860912339436,5
GDSC1::1370::BAY-MPS-combo 2 (paclitaxel 1 uM),BAY-MPS-combo 2 (paclitaxel 1 uM),plugin_pca_cindes,709,1.790476920439075,0.013924439216006529,0.07710823541247436,0.007894703702537864,0.9154929577464788,0.0058919720178455945,0.01549295774647882,0.005891972017845599,4.942534993642416,0.08803990719334538,5
GDSC1::1370::BAY-MPS-combo 2 (paclitaxel 1 uM),BAY-MPS-combo 2 (paclitaxel 1 uM),gaussian_elasticnet_baseline,709,1.740850888144181,0.03878911298987405,0.09101413990941924,0.008388586181505356,0.8140845070422535,0.01630399563773271,0.08591549295774645,0.01630399563773272,3.4296153700793397,0.08690107247824155,5
GDSC1::1370::BAY-MPS-combo 2 (paclitaxel 1 uM),BAY-MPS-combo 2 (paclitaxel 1 uM),pca_gaussian_baseline,709,1.7518280381631492,0.010541263591693622,0.06232830271373728,0.010535843140129545,0.8971830985915492,0.00613929428667698,0.01014084507042248,0.00373704201730186,4.56148370804116,0.01451886814963074,5
GDSC1::1370::BAY-MPS-combo 2 (paclitaxel 1 uM),BAY-MPS-combo 2 (paclitaxel 1 uM),pca_mdn,709,1.7621611863794464,0.020499222947383273,0.07106414852225575,0.004497391792499598,0.8859154929577464,0.013619070144939242,0.023661971830985902,0.009751932041190854,4.422264204881714,0.043968292008362046,5
GDSC1::1371::PLX-4720,PLX-4720,plugin_pca_cindes,897,1.41361878469391,0.03976742049930108,0.08178352451410942,0.013309125599437623,0.8933333333333333,0.01398853145779354,0.0222222222222222,0.009128709291752758,3.3677749834334127,0.11076795151685441,5
GDSC1::1371::PLX-4720,PLX-4720,gaussian_elasticnet_baseline,897,1.4923928620938467,0.05741445931736958,0.07585591623445932,0.01153551105283361,0.8577777777777778,0.012619796324000619,0.04222222222222218,0.012619796324000612,2.799422672612655,0.07778404179974144,5
GDSC1::1371::PLX-4720,PLX-4720,pca_gaussian_baseline,897,1.4800979524067714,0.040246523446792255,0.081335238701902,0.009720023131105525,0.8922222222222222,0.007157832625958399,0.014444444444444399,0.0037679611017362516,3.3582385339455514,0.03311001635286831,5
GDSC1::1371::PLX-4720,PLX-4720,pca_mdn,897,1.3638955007162359,0.059860593547668574,0.07698830720614631,0.01439032400366248,0.8777777777777779,0.014380199006160874,0.033333333333333284,0.007243558228002936,3.0419238140350457,0.03570396084918263,5
GDSC1::1372::Trametinib,Trametinib,plugin_pca_cindes,865,2.0310202328029696,0.03413998378123437,0.1320283366446115,0.019402066657106774,0.8670520231213873,0.013800388885911351,0.033641618497109824,0.013375477738178739,5.460481961106341,0.04547374076988253,5
GDSC1::1372::Trametinib,Trametinib,gaussian_elasticnet_baseline,865,2.0242264482583474,0.0394387377658794,0.12949914526296952,0.0161006981773111,0.8150289017341041,0.017816225442106853,0.0849710982658959,0.017816225442106846,4.44686929454282,0.08679187486584365,5
GDSC1::1372::Trametinib,Trametinib,pca_gaussian_baseline,865,2.039443744605699,0.022792667147938955,0.09218148233912078,0.009667708503562909,0.892485549132948,0.007668496625099207,0.01514450867052022,0.003947600249471431,5.9482192048301075,0.03252183064955428,5
GDSC1::1372::Trametinib,Trametinib,pca_mdn,865,1.985873958795746,0.02978149960364108,0.1245202649050019,0.021748871215635374,0.8624277456647398,0.016287864512838573,0.0382658959537572,0.015879024090321513,5.391419431961738,0.08299011118444916,5
GDSC1::1373::Dabrafenib,Dabrafenib,plugin_pca_cindes,844,1.709502729361353,0.024072907441962135,0.10420137859526783,0.01174094410619107,0.8366863905325443,0.012773392393445507,0.0633136094674556,0.012773392393445507,3.7666331819476797,0.14066643544683993,5
GDSC1::1373::Dabrafenib,Dabrafenib,gaussian_elasticnet_baseline,844,1.922712380112023,0.03134831138960639,0.09125865273443497,0.01019483562583442,0.8449704142011834,0.02340085199205347,0.05502958579881658,0.023400851992053474,3.6946760267683856,0.11796537482052984,5
GDSC1::1373::Dabrafenib,Dabrafenib,pca_gaussian_baseline,844,1.8729887175832822,0.02197633367456867,0.0945719558374158,0.00928177162029894,0.9207100591715977,0.011473798479091923,0.02591715976331354,0.00842317616533692,4.95963206224272,0.021889778480841064,5
GDSC1::1373::Dabrafenib,Dabrafenib,pca_mdn,844,1.668206729197643,0.010972664721760467,0.06286877624073606,0.006373700932926036,0.8958579881656805,0.0030171713098182135,0.00627218934911236,0.0018860801716579119,4.363839904911885,0.12088718445553649,5
GDSC1::1375::Temozolomide,Temozolomide,plugin_pca_cindes,881,0.9775980561434707,0.04714487372103298,0.08985844664477176,0.009138912132635256,0.880225988700565,0.012429378531073457,0.0213559322033898,0.01175684359500075,2.0220221985978974,0.0355216959578606,5
GDSC1::1375::Temozolomide,Temozolomide,gaussian_elasticnet_baseline,881,1.0001923360841807,0.05868537559913747,0.09853117396039121,0.020021239845177386,0.8745762711864407,0.013055615828577801,0.0254237288135593,0.013055615828577793,1.8287123587770118,0.037082616542355284,5
GDSC1::1375::Temozolomide,Temozolomide,pca_gaussian_baseline,881,1.0406065879804156,0.04306425412744707,0.11212149695581697,0.023574343063214168,0.9152542372881356,0.011715503589450692,0.02338983050847452,0.0076586500351776485,2.2150924091861848,0.022314936271654626,5
GDSC1::1375::Temozolomide,Temozolomide,pca_mdn,881,0.9960551045203614,0.04383580545602196,0.08770801757627592,0.016366823943841632,0.894915254237288,0.0173768999991296,0.03016949152542368,0.008992817062631216,2.101896354297684,0.0742544129059231,5
GDSC1::1377::Afatinib,Afatinib,plugin_pca_cindes,887,1.5266511840495567,0.022751679809025774,0.09651007725287652,0.007472727177674282,0.8550561797752809,0.015323799659534667,0.0449438202247191,0.015323799659534667,3.600593738333996,0.11090455170085338,5
GDSC1::1377::Afatinib,Afatinib,gaussian_elasticnet_baseline,887,1.780684782497427,0.03770530739364706,0.1013134013141271,0.005923361358222254,0.8674157303370787,0.008445672122681413,0.03258426966292136,0.008445672122681413,3.514437978097489,0.06898577244966737,5
GDSC1::1377::Afatinib,Afatinib,pca_gaussian_baseline,887,1.7541562181095738,0.02400832223247474,0.1314882680022432,0.008425360812581313,0.9089887640449439,0.009795278524810522,0.01483146067415728,0.007820095569125956,4.578716069028625,0.03211549120118059,5
GDSC1::1377::Afatinib,Afatinib,pca_mdn,887,1.5068754525331969,0.029963783501881596,0.0655935294106888,0.007719459119261768,0.8988764044943819,0.013175325168043319,0.02044943820224716,0.00832826088099164,3.907172826067017,0.10063249668924651,5
GDSC1::1378::Bleomycin (50 uM),Bleomycin (50 uM),plugin_pca_cindes,905,1.9844546522015072,0.018337722164201552,0.08812061971540008,0.010363751420999571,0.8928176795580111,0.015685159742075593,0.0275138121546961,0.008346748052164083,5.6896079332814855,0.19948737808686423,5
GDSC1::1378::Bleomycin (50 uM),Bleomycin (50 uM),gaussian_elasticnet_baseline,905,1.9353114217024179,0.02560610001563256,0.07987945338361449,0.007229311319417175,0.8121546961325967,0.01675773578795924,0.0878453038674033,0.01675773578795924,4.2565070983378,0.07268500492497389,5
GDSC1::1378::Bleomycin (50 uM),Bleomycin (50 uM),pca_gaussian_baseline,905,1.9567310275391485,0.013317862747596753,0.05940356383442151,0.006988806802658484,0.9005524861878452,0.006299311740879214,0.0089502762430939,0.004441933976186021,5.614303368874283,0.029703964610139723,5
GDSC1::1378::Bleomycin (50 uM),Bleomycin (50 uM),pca_mdn,905,1.9574005090729307,0.011789683490928914,0.07256455729294357,0.008539377702794714,0.8640883977900552,0.012053825541033942,0.035911602209944736,0.012053825541033942,5.191181011580104,0.07788943076868445,5
GDSC1::1379::ZL109,ZL109,plugin_pca_cindes,899,1.2536695540403424,0.01804131157012769,0.05700034183421342,0.007730097162967548,0.9055555555555556,0.007027283689263074,0.01444444444444436,0.0022222222222222396,2.8175309639861146,0.09007207028161118,5
GDSC1::1379::ZL109,ZL109,gaussian_elasticnet_baseline,899,1.25344889630979,0.04200374461644699,0.07037970886884051,0.004094110652938397,0.8622222222222222,0.008314794192830975,0.03777777777777776,0.008314794192830977,2.251669950763142,0.020208308384515154,5
GDSC1::1379::ZL109,ZL109,pca_gaussian_baseline,899,1.274630078647918,0.02465651510190856,0.06883574820832454,0.008364970224515832,0.9066666666666666,0.005665577237325327,0.011111111111111061,0.0035136418446315367,2.811269012091723,0.016384679522068752,5
GDSC1::1379::ZL109,ZL109,pca_mdn,899,1.2275017021265295,0.024300373018411956,0.06356877184829314,0.0022306778869845413,0.888888888888889,0.007657804862272338,0.0133333333333333,0.006712803318663638,2.6245167626690624,0.04817229983251892,5
GDSC1::1382::AZD3514,AZD3514,plugin_pca_cindes,902,1.35366130940996,0.010719103685866429,0.08978181551255474,0.01392141374332871,0.9060773480662982,0.010627284011973106,0.02110497237569056,0.003289033384781697,3.0089712016121624,0.10862282574090566,5
GDSC1::1382::AZD3514,AZD3514,gaussian_elasticnet_baseline,902,1.3176974351813706,0.027259052696846586,0.09623724745446352,0.0174508604900999,0.8806629834254144,0.006675716007510812,0.01955801104972374,0.006512778797034851,2.661029798675886,0.04680223480696404,5
GDSC1::1382::AZD3514,AZD3514,pca_gaussian_baseline,902,1.337908028880379,0.020920581312380098,0.08385014752526197,0.015409867871454009,0.9127071823204419,0.009145273678036943,0.01690607734806626,0.007249157775406289,2.980058460747773,0.01465679889780994,5
GDSC1::1382::AZD3514,AZD3514,pca_mdn,902,1.3538914251722685,0.01888342151030656,0.09002689521866544,0.015149795496212967,0.8961325966850829,0.008082176153772266,0.013370165745856321,0.0049366426306494335,2.888979214045761,0.04275644885560918,5
GDSC1::1386::Doxorubicin,Doxorubicin,plugin_pca_cindes,906,1.6542456563101873,0.03344518180579136,0.08645632784376613,0.010628320296274339,0.8978021978021978,0.01260147795734034,0.02021978021978016,0.007602299145682634,3.901166117975623,0.07992313784139189,5
GDSC1::1386::Doxorubicin,Doxorubicin,gaussian_elasticnet_baseline,906,1.6343976185692821,0.08327096037676052,0.11582694419154374,0.01207895007390934,0.8142857142857143,0.015384615384615387,0.0857142857142857,0.0153846153846154,2.7755597102807608,0.10448971195646328,5
GDSC1::1386::Doxorubicin,Doxorubicin,pca_gaussian_baseline,906,1.6290726530482709,0.03239116930355012,0.067274100265755,0.008026997161326687,0.9263736263736263,0.011340531560741916,0.0263736263736263,0.011340531560741931,4.090715531902468,0.03018116873679694,5
GDSC1::1386::Doxorubicin,Doxorubicin,pca_mdn,906,1.6265860446206815,0.0319275787040902,0.07217150704893682,0.00782316748013043,0.9065934065934066,0.0176338533361332,0.027692307692307638,0.011406360496468168,3.9413003341781,0.05700678390214852,5
GDSC1::1392::Bleomycin (10 uM),Bleomycin (10 uM),plugin_pca_cindes,902,1.892934418707884,0.02011814299865225,0.0984910553234214,0.004388034085691241,0.8674033149171271,0.01921826202312275,0.046077348066298256,0.010207696291607511,4.86784930638961,0.24875561704294427,5
GDSC1::1392::Bleomycin (10 uM),Bleomycin (10 uM),gaussian_elasticnet_baseline,902,1.8321458080425241,0.029315672899387784,0.09739744002455883,0.0067467978559935,0.8276243093922652,0.013351432015021631,0.07237569060773474,0.013351432015021635,3.8650709102788787,0.06412132751026196,5
GDSC1::1392::Bleomycin (10 uM),Bleomycin (10 uM),pca_gaussian_baseline,902,1.8817201865658522,0.027754705571643633,0.09177165332720769,0.008958717115182632,0.8939226519337016,0.00863011013912338,0.017569060773480617,0.0025581960006166374,5.024327828166629,0.03498518464506832,5
GDSC1::1392::Bleomycin (10 uM),Bleomycin (10 uM),pca_mdn,902,1.8761815774506627,0.028090937627244367,0.0940818488238599,0.009651232831323067,0.8651933701657459,0.016537712206735656,0.03723756906077344,0.015156258039125037,4.678682635858846,0.0745124189539552,5
GDSC1::1393::Gemcitabine,Gemcitabine,plugin_pca_cindes,904,1.723520970580634,0.012865333211468584,0.07327834597934985,0.006694004788135802,0.8519337016574585,0.010247092260216245,0.048066298342541405,0.010247092260216256,3.9180910782147764,0.07506238066220687,5
GDSC1::1393::Gemcitabine,Gemcitabine,gaussian_elasticnet_baseline,904,1.7599369218070848,0.0435921487266929,0.1017896458559711,0.010621605206987536,0.8077348066298343,0.013465257024258505,0.0922651933701657,0.013465257024258498,3.0012129369481264,0.07328140251915256,5
GDSC1::1393::Gemcitabine,Gemcitabine,pca_gaussian_baseline,904,1.7108247355766335,0.014706724205738495,0.06178893589409342,0.011295077735753677,0.8806629834254144,0.010276837147921714,0.01977900552486188,0.010064351413689021,4.156807412550192,0.014574087122895195,5
GDSC1::1393::Gemcitabine,Gemcitabine,pca_mdn,904,1.7215686608085317,0.020143129670162338,0.0780597682958083,0.00700522828053859,0.8574585635359115,0.010540764656540833,0.04254143646408838,0.01054076465654085,3.907803004978709,0.07295283349527802,5
